mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
90.25240647792816,0.6157220602035522,77.61783945560455,2.251541018486023,0.3845401188473625,"{0: 1, 1: 1}",5,0.0831993941811405,poly,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.0831993941811405, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
323.9929485321045,0.5194807052612305,232.1319453716278,4.699534177780151,0.6086584841970366,"{0: 1, 1: 5}",4,0.025599452033620268,poly,"{'C': 0.6086584841970366, 'class_weight': {0: 1, 1: 5}, 'degree': 4, 'gamma': 0.025599452033620268, 'kernel': 'poly'}",0.305291161690807,0.305291161690807,0.305291161690807,0.0,1
84.92381775379181,4.9404624700546265,79.4501222372055,0.1774991750717163,0.06808361216819946,"{0: 1, 1: 1}",5,0.012058449429580245,poly,"{'C': 0.06808361216819946, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.012058449429580245, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
206.11561405658722,2.7023264169692993,150.48544073104858,0.5110971927642822,0.9799098521619943,"{0: 1, 1: 3}",4,0.010077876584101433,poly,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'degree': 4, 'gamma': 0.010077876584101433, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
73.96724486351013,0.12484359741210938,70.17712211608887,0.0636591911315918,1.0022115592912175,"{0: 1, 1: 1}",4,0.062475643163223786,poly,"{'C': 1.0022115592912175, 'class_weight': {0: 1, 1: 1}, 'degree': 4, 'gamma': 0.062475643163223786, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
76.2093893289566,0.07959568500518799,68.12286019325256,0.07997751235961914,0.4419450186421158,"{0: 1, 1: 1}",5,0.07118528947223794,poly,"{'C': 0.4419450186421158, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.07118528947223794, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
293.0322790145874,0.35753870010375977,165.0123711824417,0.25213658809661865,0.14949386065204184,"{0: 1, 1: 5}",4,0.01906064345328208,poly,"{'C': 0.14949386065204184, 'class_weight': {0: 1, 1: 5}, 'degree': 4, 'gamma': 0.01906064345328208, 'kernel': 'poly'}",0.305291161690807,0.305291161690807,0.305291161690807,0.0,1
325.2809487581253,1.0807298421859741,155.98500454425812,0.18483269214630127,0.6283860093330873,"{0: 1, 1: 5}",3,0.014645041271999773,poly,"{'C': 0.6283860093330873, 'class_weight': {0: 1, 1: 5}, 'degree': 3, 'gamma': 0.014645041271999773, 'kernel': 'poly'}",0.305291161690807,0.305291161690807,0.305291161690807,0.0,1
69.75166952610016,0.01073157787322998,69.57608020305634,0.22701919078826904,0.6175448519014384,"{0: 1, 1: 1}",3,0.01650515929852795,poly,"{'C': 0.6175448519014384, 'class_weight': {0: 1, 1: 1}, 'degree': 3, 'gamma': 0.01650515929852795, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
192.80952417850494,1.6860440969467163,113.34815073013306,0.9814739227294922,0.9588855372533333,"{0: 1, 1: 3}",4,0.04854165025399162,poly,"{'C': 0.9588855372533333, 'class_weight': {0: 1, 1: 3}, 'degree': 4, 'gamma': 0.04854165025399162, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,4
