train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
0.9805928594824762,0.5095311037358523,0.6706053648429188,47004,0.2994408654430534,0.9541053446940356,0.4558238504949579,10328,0.5896183632177493,0.9541053446940356,0.2994408654430534,0.4558238504949579,0.3603246337194624,0.7915194346289752,0.024935990203718134,0.04834880207209152,17966,0.2094765342960289,0.9752100840336134,0.3448736998514116,4760,0.22397254246237788,0.9752100840336134,0.2094765342960289,0.3448736998514116,0.0003814254856796198
