vectorization,kernel,degree,C,gamma,random_state,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1
tfidf,linear,X,0.9,0.9,42,"{0: 1, 1: 1}",0.8411329109092297,0.9809764059949547,0.9056882946076282,33695,0.8210496929089894,0.3202308362369338,0.4607551308162307,9184,0.8394552111756337,0.3202308362369338,0.8210496929089894,0.4607551308162307,0.8324240986717267,0.9708831869423888,0.8963381540720876,14459,0.7219286657859973,0.2788976779790763,0.40235597275906493,3919,0.8233213624986396,0.2788976779790763,0.7219286657859973,0.40235597275906493
tfidf,linear,X,0.9,1.0,42,"{0: 1, 1: 1}",0.8411329109092297,0.9809764059949547,0.9056882946076282,33695,0.8210496929089894,0.3202308362369338,0.4607551308162307,9184,0.8394552111756337,0.3202308362369338,0.8210496929089894,0.4607551308162307,0.8324240986717267,0.9708831869423888,0.8963381540720876,14459,0.7219286657859973,0.2788976779790763,0.40235597275906493,3919,0.8233213624986396,0.2788976779790763,0.7219286657859973,0.40235597275906493
tfidf,linear,X,0.9,0.9,42,"{0: 1, 1: 3}",0.9424620728071038,0.8536281347380917,0.8958482573893544,33695,0.6009708737864078,0.8087979094076655,0.6895655402896398,9184,0.8440262132978847,0.8087979094076655,0.6009708737864078,0.6895655402896398,0.8918775572056372,0.814095027318625,0.8512130744476986,14459,0.4810810810810811,0.635876499106915,0.5477525002747555,3919,0.7760909783436718,0.635876499106915,0.4810810810810811,0.5477525002747555
tfidf,linear,X,0.9,1.0,42,"{0: 1, 1: 3}",0.9424620728071038,0.8536281347380917,0.8958482573893544,33695,0.6009708737864078,0.8087979094076655,0.6895655402896398,9184,0.8440262132978847,0.8087979094076655,0.6009708737864078,0.6895655402896398,0.8918775572056372,0.814095027318625,0.8512130744476986,14459,0.4810810810810811,0.635876499106915,0.5477525002747555,3919,0.7760909783436718,0.635876499106915,0.4810810810810811,0.5477525002747555
tfidf,linear,X,0.9,0.9,42,"{0: 1, 1: 5}",0.9710792292841731,0.7613295741207894,0.8535067873303167,33695,0.5114809865143968,0.9168118466898955,0.656632613273025,9184,0.794631404650295,0.9168118466898955,0.5114809865143968,0.656632613273025,0.9074432518036248,0.7133273393734006,0.7987608906098741,14459,0.40887050770108385,0.73156417453432,0.5245631689689872,3919,0.7172162368048753,0.73156417453432,0.40887050770108385,0.5245631689689872
tfidf,linear,X,0.9,1.0,42,"{0: 1, 1: 5}",0.9710792292841731,0.7613295741207894,0.8535067873303167,33695,0.5114809865143968,0.9168118466898955,0.656632613273025,9184,0.794631404650295,0.9168118466898955,0.5114809865143968,0.656632613273025,0.9074432518036248,0.7133273393734006,0.7987608906098741,14459,0.40887050770108385,0.73156417453432,0.5245631689689872,3919,0.7172162368048753,0.73156417453432,0.40887050770108385,0.5245631689689872
tfidf,linear,X,1.0,0.9,42,"{0: 1, 1: 1}",0.8447684829879765,0.9800267101943908,0.9073847633440956,33695,0.8223805753496964,0.3392857142857143,0.4803823325368073,9184,0.842790177009725,0.3392857142857143,0.8223805753496964,0.4803823325368073,0.8340572380555721,0.9694999654194619,0.8966928932386617,14459,0.7192870782940802,0.28833886195458025,0.41165755919854286,3919,0.8242463815431494,0.28833886195458025,0.7192870782940802,0.41165755919854286
tfidf,linear,X,1.0,1.0,42,"{0: 1, 1: 1}",0.8447684829879765,0.9800267101943908,0.9073847633440956,33695,0.8223805753496964,0.3392857142857143,0.4803823325368073,9184,0.842790177009725,0.3392857142857143,0.8223805753496964,0.4803823325368073,0.8340572380555721,0.9694999654194619,0.8966928932386617,14459,0.7192870782940802,0.28833886195458025,0.41165755919854286,3919,0.8242463815431494,0.28833886195458025,0.7192870782940802,0.41165755919854286
tfidf,linear,X,1.0,0.9,42,"{0: 1, 1: 3}",0.9437114349481424,0.8533313548004154,0.8962486168040771,33695,0.601804850535815,0.8132621951219512,0.6917341977309562,9184,0.8447491779192612,0.8132621951219512,0.601804850535815,0.6917341977309562,0.8911327057394474,0.8118127118057957,0.8496254207231009,14459,0.47733384556281216,0.6340903291656035,0.5446575342465754,3919,0.7739144629448254,0.6340903291656035,0.47733384556281216,0.5446575342465754
tfidf,linear,X,1.0,1.0,42,"{0: 1, 1: 3}",0.9437114349481424,0.8533313548004154,0.8962486168040771,33695,0.601804850535815,0.8132621951219512,0.6917341977309562,9184,0.8447491779192612,0.8132621951219512,0.601804850535815,0.6917341977309562,0.8911327057394474,0.8118127118057957,0.8496254207231009,14459,0.47733384556281216,0.6340903291656035,0.5446575342465754,3919,0.7739144629448254,0.6340903291656035,0.47733384556281216,0.5446575342465754
