vectorization,kernel,degree,C,gamma,random_state,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1
glove,rbf,X,0.01,0.1,44,"{0: 1, 1: 5}",0.9622398789254635,0.9662613981762918,0.9642464454976304,13160,0.5115511551155115,0.4823651452282158,0.49652963160704755,964,0.9332342112715944,0.4823651452282158,0.5115511551155115,0.49652963160704755,0.969274236270528,0.965183752417795,0.9672246696035243,5687,0.4936061381074169,0.5258855585831063,0.5092348284960422,367,0.9385530227948464,0.5258855585831063,0.4936061381074169,0.5092348284960422
glove,rbf,X,0.01,1.0,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.01,1.0,42,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.01,1.0,44,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.01,40,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.01,42,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.01,44,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.1,40,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.1,42,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.1,44,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,1.0,40,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,1.0,42,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,1.0,44,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,rbf,X,0.1,0.01,40,"{0: 1, 1: 3}",0.9464389534883721,0.9895896656534955,0.9675334323922734,13160,0.6236263736263736,0.2354771784232365,0.34186746987951805,964,0.938119512885868,0.2354771784232365,0.6236263736263736,0.34186746987951805,0.9532441131627986,0.9894496219447864,0.971009490940466,5687,0.6026490066225165,0.24795640326975477,0.35135135135135137,367,0.9444995044598612,0.24795640326975477,0.6026490066225165,0.35135135135135137
glove,rbf,X,0.1,0.01,42,"{0: 1, 1: 3}",0.9464389534883721,0.9895896656534955,0.9675334323922734,13160,0.6236263736263736,0.2354771784232365,0.34186746987951805,964,0.938119512885868,0.2354771784232365,0.6236263736263736,0.34186746987951805,0.9532441131627986,0.9894496219447864,0.971009490940466,5687,0.6026490066225165,0.24795640326975477,0.35135135135135137,367,0.9444995044598612,0.24795640326975477,0.6026490066225165,0.35135135135135137
glove,rbf,X,0.1,0.01,44,"{0: 1, 1: 3}",0.9464389534883721,0.9895896656534955,0.9675334323922734,13160,0.6236263736263736,0.2354771784232365,0.34186746987951805,964,0.938119512885868,0.2354771784232365,0.6236263736263736,0.34186746987951805,0.9532441131627986,0.9894496219447864,0.971009490940466,5687,0.6026490066225165,0.24795640326975477,0.35135135135135137,367,0.9444995044598612,0.24795640326975477,0.6026490066225165,0.35135135135135137
glove,rbf,X,0.1,0.1,40,"{0: 1, 1: 3}",0.967405278681086,0.9720364741641337,0.9697153470037524,13160,0.5915649278579356,0.5529045643153527,0.5715817694369972,964,0.9434296233361654,0.5529045643153527,0.5915649278579356,0.5715817694369972,0.9714537444933921,0.9694039036398804,0.9704277415947896,5687,0.5408970976253298,0.55858310626703,0.5495978552278821,367,0.9444995044598612,0.55858310626703,0.5408970976253298,0.5495978552278821
glove,rbf,X,0.1,0.1,42,"{0: 1, 1: 3}",0.967405278681086,0.9720364741641337,0.9697153470037524,13160,0.5915649278579356,0.5529045643153527,0.5715817694369972,964,0.9434296233361654,0.5529045643153527,0.5915649278579356,0.5715817694369972,0.9714537444933921,0.9694039036398804,0.9704277415947896,5687,0.5408970976253298,0.55858310626703,0.5495978552278821,367,0.9444995044598612,0.55858310626703,0.5408970976253298,0.5495978552278821
glove,rbf,X,0.1,0.1,44,"{0: 1, 1: 3}",0.967405278681086,0.9720364741641337,0.9697153470037524,13160,0.5915649278579356,0.5529045643153527,0.5715817694369972,964,0.9434296233361654,0.5529045643153527,0.5915649278579356,0.5715817694369972,0.9714537444933921,0.9694039036398804,0.9704277415947896,5687,0.5408970976253298,0.55858310626703,0.5495978552278821,367,0.9444995044598612,0.55858310626703,0.5408970976253298,0.5495978552278821
glove,rbf,X,0.1,1.0,40,"{0: 1, 1: 3}",0.9412943871706758,0.9990881458966565,0.9693305809495724,13160,0.9230769230769231,0.14937759336099585,0.2571428571428572,964,0.9410931747380346,0.14937759336099585,0.9230769230769231,0.2571428571428572,0.9440106329955142,0.9991208018287322,0.9707842132239877,5687,0.8571428571428571,0.08174386920980926,0.14925373134328357,367,0.9435084241823588,0.08174386920980926,0.8571428571428571,0.14925373134328357
glove,rbf,X,0.1,1.0,42,"{0: 1, 1: 3}",0.9412943871706758,0.9990881458966565,0.9693305809495724,13160,0.9230769230769231,0.14937759336099585,0.2571428571428572,964,0.9410931747380346,0.14937759336099585,0.9230769230769231,0.2571428571428572,0.9440106329955142,0.9991208018287322,0.9707842132239877,5687,0.8571428571428571,0.08174386920980926,0.14925373134328357,367,0.9435084241823588,0.08174386920980926,0.8571428571428571,0.14925373134328357
glove,rbf,X,0.1,1.0,44,"{0: 1, 1: 3}",0.9412943871706758,0.9990881458966565,0.9693305809495724,13160,0.9230769230769231,0.14937759336099585,0.2571428571428572,964,0.9410931747380346,0.14937759336099585,0.9230769230769231,0.2571428571428572,0.9440106329955142,0.9991208018287322,0.9707842132239877,5687,0.8571428571428571,0.08174386920980926,0.14925373134328357,367,0.9435084241823588,0.08174386920980926,0.8571428571428571,0.14925373134328357
glove,rbf,X,0.1,0.01,40,"{0: 1, 1: 5}",0.9679858057548407,0.9534954407294833,0.9606859855299928,13160,0.4728682170542636,0.5695020746887967,0.5167058823529412,964,0.9272868875672614,0.5695020746887967,0.4728682170542636,0.5167058823529412,0.9734099892202659,0.9526991383857921,0.9629432151426286,5687,0.4487704918032787,0.5967302452316077,0.512280701754386,367,0.9311199207135779,0.5967302452316077,0.4487704918032787,0.512280701754386
glove,rbf,X,0.1,0.01,42,"{0: 1, 1: 5}",0.9679858057548407,0.9534954407294833,0.9606859855299928,13160,0.4728682170542636,0.5695020746887967,0.5167058823529412,964,0.9272868875672614,0.5695020746887967,0.4728682170542636,0.5167058823529412,0.9734099892202659,0.9526991383857921,0.9629432151426286,5687,0.4487704918032787,0.5967302452316077,0.512280701754386,367,0.9311199207135779,0.5967302452316077,0.4487704918032787,0.512280701754386
glove,rbf,X,0.1,0.01,44,"{0: 1, 1: 5}",0.9679858057548407,0.9534954407294833,0.9606859855299928,13160,0.4728682170542636,0.5695020746887967,0.5167058823529412,964,0.9272868875672614,0.5695020746887967,0.4728682170542636,0.5167058823529412,0.9734099892202659,0.9526991383857921,0.9629432151426286,5687,0.4487704918032787,0.5967302452316077,0.512280701754386,367,0.9311199207135779,0.5967302452316077,0.4487704918032787,0.512280701754386
glove,rbf,X,0.1,0.1,40,"{0: 1, 1: 5}",0.9794843578053765,0.9468844984802431,0.9629085851170698,13160,0.5014265335235378,0.729253112033195,0.5942519019442096,964,0.9320305862361937,0.729253112033195,0.5014265335235378,0.5942519019442096,0.9798976608187134,0.9428521188675928,0.9610180123666995,5687,0.4415807560137457,0.7002724795640327,0.541622760800843,367,0.9281466798810704,0.7002724795640327,0.4415807560137457,0.541622760800843
glove,rbf,X,0.1,0.1,42,"{0: 1, 1: 5}",0.9794843578053765,0.9468844984802431,0.9629085851170698,13160,0.5014265335235378,0.729253112033195,0.5942519019442096,964,0.9320305862361937,0.729253112033195,0.5014265335235378,0.5942519019442096,0.9798976608187134,0.9428521188675928,0.9610180123666995,5687,0.4415807560137457,0.7002724795640327,0.541622760800843,367,0.9281466798810704,0.7002724795640327,0.4415807560137457,0.541622760800843
glove,rbf,X,0.1,0.1,44,"{0: 1, 1: 5}",0.9794843578053765,0.9468844984802431,0.9629085851170698,13160,0.5014265335235378,0.729253112033195,0.5942519019442096,964,0.9320305862361937,0.729253112033195,0.5014265335235378,0.5942519019442096,0.9798976608187134,0.9428521188675928,0.9610180123666995,5687,0.4415807560137457,0.7002724795640327,0.541622760800843,367,0.9281466798810704,0.7002724795640327,0.4415807560137457,0.541622760800843
glove,rbf,X,0.1,1.0,40,"{0: 1, 1: 5}",0.9625968277388418,0.9914893617021276,0.9768294965375258,13160,0.8031634446397188,0.47406639004149376,0.5962165688193085,964,0.9561738884168791,0.47406639004149376,0.8031634446397188,0.5962165688193085,0.9541440217391305,0.9878670652365044,0.9707127429805616,5687,0.5843373493975904,0.26430517711171664,0.36397748592870544,367,0.94400396432111,0.26430517711171664,0.5843373493975904,0.36397748592870544
glove,rbf,X,0.1,1.0,42,"{0: 1, 1: 5}",0.9625968277388418,0.9914893617021276,0.9768294965375258,13160,0.8031634446397188,0.47406639004149376,0.5962165688193085,964,0.9561738884168791,0.47406639004149376,0.8031634446397188,0.5962165688193085,0.9541440217391305,0.9878670652365044,0.9707127429805616,5687,0.5843373493975904,0.26430517711171664,0.36397748592870544,367,0.94400396432111,0.26430517711171664,0.5843373493975904,0.36397748592870544
glove,rbf,X,0.1,1.0,44,"{0: 1, 1: 5}",0.9625968277388418,0.9914893617021276,0.9768294965375258,13160,0.8031634446397188,0.47406639004149376,0.5962165688193085,964,0.9561738884168791,0.47406639004149376,0.8031634446397188,0.5962165688193085,0.9541440217391305,0.9878670652365044,0.9707127429805616,5687,0.5843373493975904,0.26430517711171664,0.36397748592870544,367,0.94400396432111,0.26430517711171664,0.5843373493975904,0.36397748592870544
glove,rbf,X,1.0,0.01,40,"{0: 1, 1: 1}",0.931879337204362,1.0,0.9647386555237886,13160,1.0,0.002074688796680498,0.004140786749482402,964,0.9318889832908525,0.002074688796680498,1.0,0.004140786749482402,0.93953411531472,1.0,0.968824531516184,5687,1.0,0.0027247956403269754,0.005434782608695652,367,0.9395441030723488,0.0027247956403269754,1.0,0.005434782608695652
glove,rbf,X,1.0,0.01,42,"{0: 1, 1: 1}",0.931879337204362,1.0,0.9647386555237886,13160,1.0,0.002074688796680498,0.004140786749482402,964,0.9318889832908525,0.002074688796680498,1.0,0.004140786749482402,0.93953411531472,1.0,0.968824531516184,5687,1.0,0.0027247956403269754,0.005434782608695652,367,0.9395441030723488,0.0027247956403269754,1.0,0.005434782608695652
glove,rbf,X,1.0,0.01,44,"{0: 1, 1: 1}",0.931879337204362,1.0,0.9647386555237886,13160,1.0,0.002074688796680498,0.004140786749482402,964,0.9318889832908525,0.002074688796680498,1.0,0.004140786749482402,0.93953411531472,1.0,0.968824531516184,5687,1.0,0.0027247956403269754,0.005434782608695652,367,0.9395441030723488,0.0027247956403269754,1.0,0.005434782608695652
glove,rbf,X,1.0,0.1,40,"{0: 1, 1: 1}",0.9539210698451922,0.9973404255319149,0.9751476652178759,13160,0.9041095890410958,0.34232365145228216,0.49661399548532725,964,0.9526338147833475,0.34232365145228216,0.9041095890410958,0.49661399548532725,0.9586370571283268,0.9943731317038861,0.9761781460383221,5687,0.7935483870967742,0.335149863760218,0.47126436781609193,367,0.9544103072348861,0.335149863760218,0.7935483870967742,0.47126436781609193
glove,rbf,X,1.0,0.1,42,"{0: 1, 1: 1}",0.9539210698451922,0.9973404255319149,0.9751476652178759,13160,0.9041095890410958,0.34232365145228216,0.49661399548532725,964,0.9526338147833475,0.34232365145228216,0.9041095890410958,0.49661399548532725,0.9586370571283268,0.9943731317038861,0.9761781460383221,5687,0.7935483870967742,0.335149863760218,0.47126436781609193,367,0.9544103072348861,0.335149863760218,0.7935483870967742,0.47126436781609193
glove,rbf,X,1.0,0.1,44,"{0: 1, 1: 1}",0.9539210698451922,0.9973404255319149,0.9751476652178759,13160,0.9041095890410958,0.34232365145228216,0.49661399548532725,964,0.9526338147833475,0.34232365145228216,0.9041095890410958,0.49661399548532725,0.9586370571283268,0.9943731317038861,0.9761781460383221,5687,0.7935483870967742,0.335149863760218,0.47126436781609193,367,0.9544103072348861,0.335149863760218,0.7935483870967742,0.47126436781609193
glove,rbf,X,1.0,1.0,40,"{0: 1, 1: 1}",0.9968939393939394,0.9999240121580547,0.9984066767830045,13160,0.9989177489177489,0.9574688796680498,0.9777542372881356,964,0.9970263381478335,0.9574688796680498,0.9989177489177489,0.9777542372881356,0.9518375566370196,0.9973624054861966,0.9740683496479478,5687,0.8421052631578947,0.21798365122615804,0.3463203463203463,367,0.9501156260323753,0.21798365122615804,0.8421052631578947,0.3463203463203463
glove,rbf,X,1.0,1.0,42,"{0: 1, 1: 1}",0.9968939393939394,0.9999240121580547,0.9984066767830045,13160,0.9989177489177489,0.9574688796680498,0.9777542372881356,964,0.9970263381478335,0.9574688796680498,0.9989177489177489,0.9777542372881356,0.9518375566370196,0.9973624054861966,0.9740683496479478,5687,0.8421052631578947,0.21798365122615804,0.3463203463203463,367,0.9501156260323753,0.21798365122615804,0.8421052631578947,0.3463203463203463
glove,rbf,X,1.0,1.0,44,"{0: 1, 1: 1}",0.9968939393939394,0.9999240121580547,0.9984066767830045,13160,0.9989177489177489,0.9574688796680498,0.9777542372881356,964,0.9970263381478335,0.9574688796680498,0.9989177489177489,0.9777542372881356,0.9518375566370196,0.9973624054861966,0.9740683496479478,5687,0.8421052631578947,0.21798365122615804,0.3463203463203463,367,0.9501156260323753,0.21798365122615804,0.8421052631578947,0.3463203463203463
glove,rbf,X,1.0,0.01,40,"{0: 1, 1: 3}",0.9667753925510126,0.9684650455927052,0.9676194814561744,13160,0.5589798087141339,0.5456431535269709,0.5522309711286089,964,0.9396063438119513,0.5456431535269709,0.5589798087141339,0.5522309711286089,0.9729011689691818,0.9658871109548092,0.9693814523956588,5687,0.5245098039215687,0.5831062670299727,0.5522580645161291,367,0.9426825239511067,0.5831062670299727,0.5245098039215687,0.5522580645161291
glove,rbf,X,1.0,0.01,42,"{0: 1, 1: 3}",0.9667753925510126,0.9684650455927052,0.9676194814561744,13160,0.5589798087141339,0.5456431535269709,0.5522309711286089,964,0.9396063438119513,0.5456431535269709,0.5589798087141339,0.5522309711286089,0.9729011689691818,0.9658871109548092,0.9693814523956588,5687,0.5245098039215687,0.5831062670299727,0.5522580645161291,367,0.9426825239511067,0.5831062670299727,0.5245098039215687,0.5522580645161291
glove,rbf,X,1.0,0.01,44,"{0: 1, 1: 3}",0.9667753925510126,0.9684650455927052,0.9676194814561744,13160,0.5589798087141339,0.5456431535269709,0.5522309711286089,964,0.9396063438119513,0.5456431535269709,0.5589798087141339,0.5522309711286089,0.9729011689691818,0.9658871109548092,0.9693814523956588,5687,0.5245098039215687,0.5831062670299727,0.5522580645161291,367,0.9426825239511067,0.5831062670299727,0.5245098039215687,0.5522580645161291
glove,rbf,X,1.0,0.1,40,"{0: 1, 1: 3}",0.9842465227080611,0.9732522796352584,0.9787185267260153,13160,0.6831683168316832,0.7873443983402489,0.7315662650602409,964,0.9605635797224582,0.7873443983402489,0.6831683168316832,0.7315662650602409,0.9756833510827121,0.9665904694918235,0.9711156258281071,5687,0.5476190476190477,0.6267029972752044,0.5844980940279544,367,0.945986124876115,0.6267029972752044,0.5476190476190477,0.5844980940279544
glove,rbf,X,1.0,0.1,42,"{0: 1, 1: 3}",0.9842465227080611,0.9732522796352584,0.9787185267260153,13160,0.6831683168316832,0.7873443983402489,0.7315662650602409,964,0.9605635797224582,0.7873443983402489,0.6831683168316832,0.7315662650602409,0.9756833510827121,0.9665904694918235,0.9711156258281071,5687,0.5476190476190477,0.6267029972752044,0.5844980940279544,367,0.945986124876115,0.6267029972752044,0.5476190476190477,0.5844980940279544
glove,rbf,X,1.0,0.1,44,"{0: 1, 1: 3}",0.9842465227080611,0.9732522796352584,0.9787185267260153,13160,0.6831683168316832,0.7873443983402489,0.7315662650602409,964,0.9605635797224582,0.7873443983402489,0.6831683168316832,0.7315662650602409,0.9756833510827121,0.9665904694918235,0.9711156258281071,5687,0.5476190476190477,0.6267029972752044,0.5844980940279544,367,0.945986124876115,0.6267029972752044,0.5476190476190477,0.5844980940279544
glove,rbf,X,1.0,1.0,40,"{0: 1, 1: 3}",1.0,0.9997720364741641,0.9998860052437587,13160,0.9968976215098242,1.0,0.9984464008285863,964,0.9997875955819882,1.0,0.9968976215098242,0.9984464008285863,0.9554129370038845,0.9947248109723932,0.974672639558925,5687,0.7744360902255639,0.28065395095367845,0.41200000000000003,367,0.9514370664023786,0.28065395095367845,0.7744360902255639,0.41200000000000003
