vectorization,kernel,degree,C,gamma,random_state,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
glove,sigmoid,X,0.01,0.01,44,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,0.01,0.1,40,"{0: 1, 1: 5}",0.9360259211815236,0.9439209726443769,0.9399568688282699,13160,0.13481828839390386,0.11929460580912864,0.12658227848101264,964,0.8876380628717078,0.11929460580912864,0.13481828839390386,0.12658227848101264,0.0669212797874639,0.9409998233527646,0.9366977316687182,0.9388438491364117,5687,0.08396946564885496,0.08991825613079019,0.08684210526315789,367,0.8853650479022134,0.08991825613079019,0.08396946564885496,0.08684210526315789,0.025779493622441495
glove,sigmoid,X,0.01,0.1,42,"{0: 1, 1: 5}",0.9360259211815236,0.9439209726443769,0.9399568688282699,13160,0.13481828839390386,0.11929460580912864,0.12658227848101264,964,0.8876380628717078,0.11929460580912864,0.13481828839390386,0.12658227848101264,0.0669212797874639,0.9409998233527646,0.9366977316687182,0.9388438491364117,5687,0.08396946564885496,0.08991825613079019,0.08684210526315789,367,0.8853650479022134,0.08991825613079019,0.08396946564885496,0.08684210526315789,0.025779493622441495
glove,sigmoid,X,0.01,0.1,44,"{0: 1, 1: 5}",0.9360259211815236,0.9439209726443769,0.9399568688282699,13160,0.13481828839390386,0.11929460580912864,0.12658227848101264,964,0.8876380628717078,0.11929460580912864,0.13481828839390386,0.12658227848101264,0.0669212797874639,0.9409998233527646,0.9366977316687182,0.9388438491364117,5687,0.08396946564885496,0.08991825613079019,0.08684210526315789,367,0.8853650479022134,0.08991825613079019,0.08396946564885496,0.08684210526315789,0.025779493622441495
glove,sigmoid,X,0.01,1.0,40,"{0: 1, 1: 5}",0.9317328801076411,0.9997720364741641,0.9645540852608042,13160,0.0,0.0,0.0,964,0.9315349759274993,0.0,0.0,0.0,-0.003944922476972385,0.9393689079795143,0.9998241603657464,0.9686541737649063,5687,0.0,0.0,0.0,367,0.939213742979848,0.0,0.0,0.0,-0.003265172131033247
glove,sigmoid,X,0.01,1.0,42,"{0: 1, 1: 5}",0.9317328801076411,0.9997720364741641,0.9645540852608042,13160,0.0,0.0,0.0,964,0.9315349759274993,0.0,0.0,0.0,-0.003944922476972385,0.9393689079795143,0.9998241603657464,0.9686541737649063,5687,0.0,0.0,0.0,367,0.939213742979848,0.0,0.0,0.0,-0.003265172131033247
glove,sigmoid,X,0.01,1.0,44,"{0: 1, 1: 5}",0.9317328801076411,0.9997720364741641,0.9645540852608042,13160,0.0,0.0,0.0,964,0.9315349759274993,0.0,0.0,0.0,-0.003944922476972385,0.9393689079795143,0.9998241603657464,0.9686541737649063,5687,0.0,0.0,0.0,367,0.939213742979848,0.0,0.0,0.0,-0.003265172131033247
glove,sigmoid,X,0.1,0.01,40,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,0.1,0.01,42,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,0.1,0.01,44,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,0.1,0.1,40,"{0: 1, 1: 1}",0.9346340074052977,0.9974164133738602,0.9650051463020144,13160,0.575,0.04771784232365145,0.08812260536398465,964,0.9325969980175588,0.04771784232365145,0.575,0.08812260536398465,0.151663942987047,0.9410788381742738,0.9970107262176895,0.9682377049180327,5687,0.41379310344827586,0.0326975476839237,0.0606060606060606,367,0.9385530227948464,0.0326975476839237,0.41379310344827586,0.0606060606060606,0.10267732389247389
glove,sigmoid,X,0.1,0.1,42,"{0: 1, 1: 1}",0.9346340074052977,0.9974164133738602,0.9650051463020144,13160,0.575,0.04771784232365145,0.08812260536398465,964,0.9325969980175588,0.04771784232365145,0.575,0.08812260536398465,0.151663942987047,0.9410788381742738,0.9970107262176895,0.9682377049180327,5687,0.41379310344827586,0.0326975476839237,0.0606060606060606,367,0.9385530227948464,0.0326975476839237,0.41379310344827586,0.0606060606060606,0.10267732389247389
glove,sigmoid,X,0.1,0.1,44,"{0: 1, 1: 1}",0.9346340074052977,0.9974164133738602,0.9650051463020144,13160,0.575,0.04771784232365145,0.08812260536398465,964,0.9325969980175588,0.04771784232365145,0.575,0.08812260536398465,0.151663942987047,0.9410788381742738,0.9970107262176895,0.9682377049180327,5687,0.41379310344827586,0.0326975476839237,0.0606060606060606,367,0.9385530227948464,0.0326975476839237,0.41379310344827586,0.0606060606060606,0.10267732389247389
glove,sigmoid,X,0.1,1.0,40,"{0: 1, 1: 1}",0.9319757056091461,0.9911094224924012,0.9606334008469894,13160,0.09302325581395349,0.012448132780082987,0.02195791399817017,964,0.9243132257150949,0.012448132780082987,0.09302325581395349,0.02195791399817017,0.009430545425232691,0.9396709323583181,0.9941972920696325,0.9661654135338346,5687,0.10810810810810811,0.010899182561307902,0.019801980198019802,367,0.9345887016848364,0.010899182561307902,0.10810810810810811,0.019801980198019802,0.015604636094052812
glove,sigmoid,X,0.1,1.0,42,"{0: 1, 1: 1}",0.9319757056091461,0.9911094224924012,0.9606334008469894,13160,0.09302325581395349,0.012448132780082987,0.02195791399817017,964,0.9243132257150949,0.012448132780082987,0.09302325581395349,0.02195791399817017,0.009430545425232691,0.9396709323583181,0.9941972920696325,0.9661654135338346,5687,0.10810810810810811,0.010899182561307902,0.019801980198019802,367,0.9345887016848364,0.010899182561307902,0.10810810810810811,0.019801980198019802,0.015604636094052812
glove,sigmoid,X,0.1,1.0,44,"{0: 1, 1: 1}",0.9319757056091461,0.9911094224924012,0.9606334008469894,13160,0.09302325581395349,0.012448132780082987,0.02195791399817017,964,0.9243132257150949,0.012448132780082987,0.09302325581395349,0.02195791399817017,0.009430545425232691,0.9396709323583181,0.9941972920696325,0.9661654135338346,5687,0.10810810810810811,0.010899182561307902,0.019801980198019802,367,0.9345887016848364,0.010899182561307902,0.10810810810810811,0.019801980198019802,0.015604636094052812
glove,sigmoid,X,0.1,0.01,40,"{0: 1, 1: 3}",0.9339589109262814,0.9983282674772036,0.9650714364417673,13160,0.6140350877192983,0.03630705394190872,0.06856023506366309,964,0.9326677994902294,0.03630705394190872,0.6140350877192983,0.06856023506366309,0.13776773308302012,0.9406793703396852,0.9982416036574644,0.9686060399249274,5687,0.47368421052631576,0.02452316076294278,0.04663212435233161,367,0.939213742979848,0.02452316076294278,0.47368421052631576,0.04663212435233161,0.09712306267211125
glove,sigmoid,X,0.1,0.01,42,"{0: 1, 1: 3}",0.9339589109262814,0.9983282674772036,0.9650714364417673,13160,0.6140350877192983,0.03630705394190872,0.06856023506366309,964,0.9326677994902294,0.03630705394190872,0.6140350877192983,0.06856023506366309,0.13776773308302012,0.9406793703396852,0.9982416036574644,0.9686060399249274,5687,0.47368421052631576,0.02452316076294278,0.04663212435233161,367,0.939213742979848,0.02452316076294278,0.47368421052631576,0.04663212435233161,0.09712306267211125
glove,sigmoid,X,0.1,0.01,44,"{0: 1, 1: 3}",0.9339589109262814,0.9983282674772036,0.9650714364417673,13160,0.6140350877192983,0.03630705394190872,0.06856023506366309,964,0.9326677994902294,0.03630705394190872,0.6140350877192983,0.06856023506366309,0.13776773308302012,0.9406793703396852,0.9982416036574644,0.9686060399249274,5687,0.47368421052631576,0.02452316076294278,0.04663212435233161,367,0.939213742979848,0.02452316076294278,0.47368421052631576,0.04663212435233161,0.09712306267211125
glove,sigmoid,X,0.1,0.1,40,"{0: 1, 1: 3}",0.9594428197629675,0.9473404255319149,0.9533532155693202,13160,0.38672566371681416,0.4533195020746888,0.4173829990448902,964,0.9136222033418295,0.4533195020746888,0.38672566371681416,0.4173829990448902,0.37241890329398847,0.9662258756254467,0.950764902409003,0.9584330408579278,5687,0.388646288209607,0.48501362397820164,0.4315151515151515,367,0.9225305583085563,0.48501362397820164,0.388646288209607,0.4315151515151515,0.3932501349165418
glove,sigmoid,X,0.1,0.1,42,"{0: 1, 1: 3}",0.9594428197629675,0.9473404255319149,0.9533532155693202,13160,0.38672566371681416,0.4533195020746888,0.4173829990448902,964,0.9136222033418295,0.4533195020746888,0.38672566371681416,0.4173829990448902,0.37241890329398847,0.9662258756254467,0.950764902409003,0.9584330408579278,5687,0.388646288209607,0.48501362397820164,0.4315151515151515,367,0.9225305583085563,0.48501362397820164,0.388646288209607,0.4315151515151515,0.3932501349165418
glove,sigmoid,X,0.1,0.1,44,"{0: 1, 1: 3}",0.9594428197629675,0.9473404255319149,0.9533532155693202,13160,0.38672566371681416,0.4533195020746888,0.4173829990448902,964,0.9136222033418295,0.4533195020746888,0.38672566371681416,0.4173829990448902,0.37241890329398847,0.9662258756254467,0.950764902409003,0.9584330408579278,5687,0.388646288209607,0.48501362397820164,0.4315151515151515,367,0.9225305583085563,0.48501362397820164,0.388646288209607,0.4315151515151515,0.3932501349165418
glove,sigmoid,X,0.1,1.0,40,"{0: 1, 1: 3}",0.9321370077618742,0.9946808510638298,0.9623938536190861,13160,0.13580246913580246,0.011410788381742738,0.021052631578947368,964,0.927570093457944,0.011410788381742738,0.13580246913580246,0.021052631578947368,0.02034361809957734,0.939830929885629,0.9970107262176895,0.9675767918088737,5687,0.19047619047619047,0.010899182561307902,0.020618556701030927,367,0.9372315824248431,0.010899182561307902,0.19047619047619047,0.020618556701030927,0.03210478835494517
glove,sigmoid,X,0.1,1.0,42,"{0: 1, 1: 3}",0.9321370077618742,0.9946808510638298,0.9623938536190861,13160,0.13580246913580246,0.011410788381742738,0.021052631578947368,964,0.927570093457944,0.011410788381742738,0.13580246913580246,0.021052631578947368,0.02034361809957734,0.939830929885629,0.9970107262176895,0.9675767918088737,5687,0.19047619047619047,0.010899182561307902,0.020618556701030927,367,0.9372315824248431,0.010899182561307902,0.19047619047619047,0.020618556701030927,0.03210478835494517
glove,sigmoid,X,0.1,1.0,44,"{0: 1, 1: 3}",0.9321370077618742,0.9946808510638298,0.9623938536190861,13160,0.13580246913580246,0.011410788381742738,0.021052631578947368,964,0.927570093457944,0.011410788381742738,0.13580246913580246,0.021052631578947368,0.02034361809957734,0.939830929885629,0.9970107262176895,0.9675767918088737,5687,0.19047619047619047,0.010899182561307902,0.020618556701030927,367,0.9372315824248431,0.010899182561307902,0.19047619047619047,0.020618556701030927,0.03210478835494517
glove,sigmoid,X,0.1,0.01,40,"{0: 1, 1: 5}",0.9591590686459197,0.9672492401215805,0.9631871665846922,13160,0.4947245017584994,0.43775933609958506,0.4645019262520638,964,0.9311101670914755,0.43775933609958506,0.4947245017584994,0.4645019262520638,0.4287502053873245,0.964592462751972,0.9676455072973448,0.9661165730337079,5687,0.47277936962750716,0.44959128065395093,0.4608938547486033,367,0.9362405021473406,0.44959128065395093,0.47277936962750716,0.4608938547486033,0.4271856955498234
glove,sigmoid,X,0.1,0.01,42,"{0: 1, 1: 5}",0.9591590686459197,0.9672492401215805,0.9631871665846922,13160,0.4947245017584994,0.43775933609958506,0.4645019262520638,964,0.9311101670914755,0.43775933609958506,0.4947245017584994,0.4645019262520638,0.4287502053873245,0.964592462751972,0.9676455072973448,0.9661165730337079,5687,0.47277936962750716,0.44959128065395093,0.4608938547486033,367,0.9362405021473406,0.44959128065395093,0.47277936962750716,0.4608938547486033,0.4271856955498234
glove,sigmoid,X,0.1,0.01,44,"{0: 1, 1: 5}",0.9591590686459197,0.9672492401215805,0.9631871665846922,13160,0.4947245017584994,0.43775933609958506,0.4645019262520638,964,0.9311101670914755,0.43775933609958506,0.4947245017584994,0.4645019262520638,0.4287502053873245,0.964592462751972,0.9676455072973448,0.9661165730337079,5687,0.47277936962750716,0.44959128065395093,0.4608938547486033,367,0.9362405021473406,0.44959128065395093,0.47277936962750716,0.4608938547486033,0.4271856955498234
glove,sigmoid,X,0.1,0.1,40,"{0: 1, 1: 5}",0.9637212349520924,0.894224924012158,0.9276733278152222,13160,0.27234709879769997,0.5404564315352697,0.362182829336114,964,0.8700792976493911,0.5404564315352697,0.27234709879769997,0.362182829336114,0.3203349860945294,0.9729472280434368,0.8980130121329347,0.9339795171909291,5687,0.2795031055900621,0.6130790190735694,0.3839590443686006,367,0.8807400066072019,0.6130790190735694,0.2795031055900621,0.3839590443686006,0.35920099358925034
glove,sigmoid,X,0.1,0.1,42,"{0: 1, 1: 5}",0.9637212349520924,0.894224924012158,0.9276733278152222,13160,0.27234709879769997,0.5404564315352697,0.362182829336114,964,0.8700792976493911,0.5404564315352697,0.27234709879769997,0.362182829336114,0.3203349860945294,0.9729472280434368,0.8980130121329347,0.9339795171909291,5687,0.2795031055900621,0.6130790190735694,0.3839590443686006,367,0.8807400066072019,0.6130790190735694,0.2795031055900621,0.3839590443686006,0.35920099358925034
glove,sigmoid,X,0.1,0.1,44,"{0: 1, 1: 5}",0.9637212349520924,0.894224924012158,0.9276733278152222,13160,0.27234709879769997,0.5404564315352697,0.362182829336114,964,0.8700792976493911,0.5404564315352697,0.27234709879769997,0.362182829336114,0.3203349860945294,0.9729472280434368,0.8980130121329347,0.9339795171909291,5687,0.2795031055900621,0.6130790190735694,0.3839590443686006,367,0.8807400066072019,0.6130790190735694,0.2795031055900621,0.3839590443686006,0.35920099358925034
glove,sigmoid,X,0.1,1.0,40,"{0: 1, 1: 5}",0.9319164009918527,0.9995440729483283,0.9645462878093493,13160,0.3333333333333333,0.0031120331950207467,0.0061664953751284675,964,0.9315349759274993,0.0031120331950207467,0.3333333333333333,0.0061664953751284675,0.02654301129982844,0.939514129895885,0.9996483207314929,0.9686488328505708,5687,0.3333333333333333,0.0027247956403269754,0.005405405405405406,367,0.939213742979848,0.0027247956403269754,0.3333333333333333,0.005405405405405406,0.025445997366948962
glove,sigmoid,X,0.1,1.0,42,"{0: 1, 1: 5}",0.9319164009918527,0.9995440729483283,0.9645462878093493,13160,0.3333333333333333,0.0031120331950207467,0.0061664953751284675,964,0.9315349759274993,0.0031120331950207467,0.3333333333333333,0.0061664953751284675,0.02654301129982844,0.939514129895885,0.9996483207314929,0.9686488328505708,5687,0.3333333333333333,0.0027247956403269754,0.005405405405405406,367,0.939213742979848,0.0027247956403269754,0.3333333333333333,0.005405405405405406,0.025445997366948962
glove,sigmoid,X,0.1,1.0,44,"{0: 1, 1: 5}",0.9319164009918527,0.9995440729483283,0.9645462878093493,13160,0.3333333333333333,0.0031120331950207467,0.0061664953751284675,964,0.9315349759274993,0.0031120331950207467,0.3333333333333333,0.0061664953751284675,0.02654301129982844,0.939514129895885,0.9996483207314929,0.9686488328505708,5687,0.3333333333333333,0.0027247956403269754,0.005405405405405406,367,0.939213742979848,0.0027247956403269754,0.3333333333333333,0.005405405405405406,0.025445997366948962
glove,sigmoid,X,1.0,0.01,40,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,1.0,0.01,42,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,1.0,0.01,44,"{0: 1, 1: 1}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
glove,sigmoid,X,1.0,0.1,40,"{0: 1, 1: 1}",0.9472618154538635,0.9594984802431611,0.9533408833522085,13160,0.32871536523929473,0.27074688796680496,0.29692832764505117,964,0.9124893797790994,0.27074688796680496,0.32871536523929473,0.29692832764505117,0.252076313020967,0.9523229511049243,0.962370318269738,0.9573202728703866,5687,0.30293159609120524,0.25340599455040874,0.2759643916913947,367,0.9193921374297985,0.25340599455040874,0.30293159609120524,0.2759643916913947,0.23468678067704823
glove,sigmoid,X,1.0,0.1,42,"{0: 1, 1: 1}",0.9472618154538635,0.9594984802431611,0.9533408833522085,13160,0.32871536523929473,0.27074688796680496,0.29692832764505117,964,0.9124893797790994,0.27074688796680496,0.32871536523929473,0.29692832764505117,0.252076313020967,0.9523229511049243,0.962370318269738,0.9573202728703866,5687,0.30293159609120524,0.25340599455040874,0.2759643916913947,367,0.9193921374297985,0.25340599455040874,0.30293159609120524,0.2759643916913947,0.23468678067704823
glove,sigmoid,X,1.0,0.1,44,"{0: 1, 1: 1}",0.9472618154538635,0.9594984802431611,0.9533408833522085,13160,0.32871536523929473,0.27074688796680496,0.29692832764505117,964,0.9124893797790994,0.27074688796680496,0.32871536523929473,0.29692832764505117,0.252076313020967,0.9523229511049243,0.962370318269738,0.9573202728703866,5687,0.30293159609120524,0.25340599455040874,0.2759643916913947,367,0.9193921374297985,0.25340599455040874,0.30293159609120524,0.2759643916913947,0.23468678067704823
glove,sigmoid,X,1.0,1.0,40,"{0: 1, 1: 1}",0.9343486618364631,0.9603343465045593,0.947163306602713,13160,0.12709030100334448,0.07883817427385892,0.09731113956466068,964,0.9001699235344095,0.07883817427385892,0.12709030100334448,0.09731113956466068,0.049058322927377225,0.9414802065404475,0.9618427993669774,0.9515525789336349,5687,0.11065573770491803,0.07356948228882834,0.088379705400982,367,0.90799471423852,0.07356948228882834,0.11065573770491803,0.088379705400982,0.04296804326482955
glove,sigmoid,X,1.0,1.0,42,"{0: 1, 1: 1}",0.9343486618364631,0.9603343465045593,0.947163306602713,13160,0.12709030100334448,0.07883817427385892,0.09731113956466068,964,0.9001699235344095,0.07883817427385892,0.12709030100334448,0.09731113956466068,0.049058322927377225,0.9414802065404475,0.9618427993669774,0.9515525789336349,5687,0.11065573770491803,0.07356948228882834,0.088379705400982,367,0.90799471423852,0.07356948228882834,0.11065573770491803,0.088379705400982,0.04296804326482955
glove,sigmoid,X,1.0,1.0,44,"{0: 1, 1: 1}",0.9343486618364631,0.9603343465045593,0.947163306602713,13160,0.12709030100334448,0.07883817427385892,0.09731113956466068,964,0.9001699235344095,0.07883817427385892,0.12709030100334448,0.09731113956466068,0.049058322927377225,0.9414802065404475,0.9618427993669774,0.9515525789336349,5687,0.11065573770491803,0.07356948228882834,0.088379705400982,367,0.90799471423852,0.07356948228882834,0.11065573770491803,0.088379705400982,0.04296804326482955
