vectorization,kernel,degree,C,gamma,random_state,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1
glove,poly,4,0.01,0.01,42,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,4,0.01,0.01,44,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,4,0.01,0.1,40,"{0: 1, 1: 3}",0.9490399357523546,0.9877659574468085,0.9680157873180176,13160,0.6229508196721312,0.27593360995850624,0.38245866283249463,964,0.9391815349759275,0.27593360995850624,0.6229508196721312,0.38245866283249463,0.9530851606323304,0.9859328292597151,0.9692307692307693,5687,0.5321637426900585,0.24795640326975477,0.3382899628252788,367,0.9411959035348529,0.24795640326975477,0.5321637426900585,0.3382899628252788
glove,poly,4,0.01,0.1,42,"{0: 1, 1: 3}",0.9490399357523546,0.9877659574468085,0.9680157873180176,13160,0.6229508196721312,0.27593360995850624,0.38245866283249463,964,0.9391815349759275,0.27593360995850624,0.6229508196721312,0.38245866283249463,0.9530851606323304,0.9859328292597151,0.9692307692307693,5687,0.5321637426900585,0.24795640326975477,0.3382899628252788,367,0.9411959035348529,0.24795640326975477,0.5321637426900585,0.3382899628252788
glove,poly,4,0.01,0.1,44,"{0: 1, 1: 3}",0.9490399357523546,0.9877659574468085,0.9680157873180176,13160,0.6229508196721312,0.27593360995850624,0.38245866283249463,964,0.9391815349759275,0.27593360995850624,0.6229508196721312,0.38245866283249463,0.9530851606323304,0.9859328292597151,0.9692307692307693,5687,0.5321637426900585,0.24795640326975477,0.3382899628252788,367,0.9411959035348529,0.24795640326975477,0.5321637426900585,0.3382899628252788
glove,poly,4,0.01,1.0,40,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,4,0.01,1.0,42,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,4,0.01,1.0,44,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,5,0.01,0.01,40,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,5,0.01,0.01,42,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,5,0.01,0.01,44,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,5,0.01,0.1,40,"{0: 1, 1: 3}",0.9504415736077658,0.9895136778115502,0.969584155467034,13160,0.6737588652482269,0.29564315352697096,0.410958904109589,964,0.942155196828094,0.29564315352697096,0.6737588652482269,0.410958904109589,0.9525590885903757,0.9850536310884473,0.9685338865836791,5687,0.5086705202312138,0.23978201634877383,0.3259259259259259,367,0.9398744631648497,0.23978201634877383,0.5086705202312138,0.3259259259259259
glove,poly,5,0.01,0.1,42,"{0: 1, 1: 3}",0.9504415736077658,0.9895136778115502,0.969584155467034,13160,0.6737588652482269,0.29564315352697096,0.410958904109589,964,0.942155196828094,0.29564315352697096,0.6737588652482269,0.410958904109589,0.9525590885903757,0.9850536310884473,0.9685338865836791,5687,0.5086705202312138,0.23978201634877383,0.3259259259259259,367,0.9398744631648497,0.23978201634877383,0.5086705202312138,0.3259259259259259
glove,poly,5,0.01,0.1,44,"{0: 1, 1: 3}",0.9504415736077658,0.9895136778115502,0.969584155467034,13160,0.6737588652482269,0.29564315352697096,0.410958904109589,964,0.942155196828094,0.29564315352697096,0.6737588652482269,0.410958904109589,0.9525590885903757,0.9850536310884473,0.9685338865836791,5687,0.5086705202312138,0.23978201634877383,0.3259259259259259,367,0.9398744631648497,0.23978201634877383,0.5086705202312138,0.3259259259259259
glove,poly,5,0.01,1.0,40,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9734136830911024,0.9657112713205557,0.9695471798040427,5687,0.5266990291262136,0.5912806539509536,0.5571245186136071,367,0.9430128840436075,0.5912806539509536,0.5266990291262136,0.5571245186136071
glove,poly,5,0.01,1.0,42,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9734136830911024,0.9657112713205557,0.9695471798040427,5687,0.5266990291262136,0.5912806539509536,0.5571245186136071,367,0.9430128840436075,0.5912806539509536,0.5266990291262136,0.5571245186136071
glove,poly,5,0.01,1.0,44,"{0: 1, 1: 3}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9734136830911024,0.9657112713205557,0.9695471798040427,5687,0.5266990291262136,0.5912806539509536,0.5571245186136071,367,0.9430128840436075,0.5912806539509536,0.5266990291262136,0.5571245186136071
glove,poly,3,0.01,0.01,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,3,0.01,0.01,42,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,3,0.01,0.01,44,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,3,0.01,0.1,40,"{0: 1, 1: 5}",0.9702048417132216,0.9501519756838905,0.96007371007371,13160,0.4692556634304207,0.6016597510373444,0.5272727272727272,964,0.9263664684225432,0.6016597510373444,0.4692556634304207,0.5272727272727272,0.9730657989877078,0.9465447511869175,0.959622069703182,5687,0.41762452107279696,0.5940054495912807,0.4904386951631046,367,0.925173439048563,0.5940054495912807,0.41762452107279696,0.4904386951631046
glove,poly,3,0.01,0.1,42,"{0: 1, 1: 5}",0.9702048417132216,0.9501519756838905,0.96007371007371,13160,0.4692556634304207,0.6016597510373444,0.5272727272727272,964,0.9263664684225432,0.6016597510373444,0.4692556634304207,0.5272727272727272,0.9730657989877078,0.9465447511869175,0.959622069703182,5687,0.41762452107279696,0.5940054495912807,0.4904386951631046,367,0.925173439048563,0.5940054495912807,0.41762452107279696,0.4904386951631046
glove,poly,3,0.01,0.1,44,"{0: 1, 1: 5}",0.9702048417132216,0.9501519756838905,0.96007371007371,13160,0.4692556634304207,0.6016597510373444,0.5272727272727272,964,0.9263664684225432,0.6016597510373444,0.4692556634304207,0.5272727272727272,0.9730657989877078,0.9465447511869175,0.959622069703182,5687,0.41762452107279696,0.5940054495912807,0.4904386951631046,367,0.925173439048563,0.5940054495912807,0.41762452107279696,0.4904386951631046
glove,poly,3,0.01,1.0,40,"{0: 1, 1: 5}",1.0,0.9949848024316109,0.9974860973565932,13160,0.9359223300970874,1.0,0.966900702106319,964,0.9953271028037384,1.0,0.9359223300970874,0.966900702106319,0.9762796504369539,0.9625461579039916,0.9693642642110857,5687,0.5234899328859061,0.6376021798365122,0.5749385749385749,367,0.9428477039973571,0.6376021798365122,0.5234899328859061,0.5749385749385749
glove,poly,3,0.01,1.0,42,"{0: 1, 1: 5}",1.0,0.9949848024316109,0.9974860973565932,13160,0.9359223300970874,1.0,0.966900702106319,964,0.9953271028037384,1.0,0.9359223300970874,0.966900702106319,0.9762796504369539,0.9625461579039916,0.9693642642110857,5687,0.5234899328859061,0.6376021798365122,0.5749385749385749,367,0.9428477039973571,0.6376021798365122,0.5234899328859061,0.5749385749385749
glove,poly,3,0.01,1.0,44,"{0: 1, 1: 5}",1.0,0.9949848024316109,0.9974860973565932,13160,0.9359223300970874,1.0,0.966900702106319,964,0.9953271028037384,1.0,0.9359223300970874,0.966900702106319,0.9762796504369539,0.9625461579039916,0.9693642642110857,5687,0.5234899328859061,0.6376021798365122,0.5749385749385749,367,0.9428477039973571,0.6376021798365122,0.5234899328859061,0.5749385749385749
glove,poly,4,0.01,0.01,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,4,0.01,0.01,42,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,4,0.01,0.01,44,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,4,0.01,0.1,40,"{0: 1, 1: 5}",0.969236700077101,0.9552431610942249,0.9621890547263682,13160,0.4896013864818024,0.5860995850622407,0.5335221907459868,964,0.9300481450014161,0.5860995850622407,0.4896013864818024,0.5335221907459868,0.9711262553802008,0.9521716194830315,0.9615555358252685,5687,0.4309623430962343,0.5613079019073569,0.4875739644970415,367,0.9284770399735712,0.5613079019073569,0.4309623430962343,0.4875739644970415
glove,poly,4,0.01,0.1,42,"{0: 1, 1: 5}",0.969236700077101,0.9552431610942249,0.9621890547263682,13160,0.4896013864818024,0.5860995850622407,0.5335221907459868,964,0.9300481450014161,0.5860995850622407,0.4896013864818024,0.5335221907459868,0.9711262553802008,0.9521716194830315,0.9615555358252685,5687,0.4309623430962343,0.5613079019073569,0.4875739644970415,367,0.9284770399735712,0.5613079019073569,0.4309623430962343,0.4875739644970415
glove,poly,4,0.01,0.1,44,"{0: 1, 1: 5}",0.969236700077101,0.9552431610942249,0.9621890547263682,13160,0.4896013864818024,0.5860995850622407,0.5335221907459868,964,0.9300481450014161,0.5860995850622407,0.4896013864818024,0.5335221907459868,0.9711262553802008,0.9521716194830315,0.9615555358252685,5687,0.4309623430962343,0.5613079019073569,0.4875739644970415,367,0.9284770399735712,0.5613079019073569,0.4309623430962343,0.4875739644970415
glove,poly,4,0.01,1.0,40,"{0: 1, 1: 5}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,4,0.01,1.0,42,"{0: 1, 1: 5}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,4,0.01,1.0,44,"{0: 1, 1: 5}",1.0,1.0,1.0,13160,1.0,1.0,1.0,964,1.0,1.0,1.0,1.0,0.9728963684676705,0.9657112713205557,0.9692905047652666,5687,0.5232273838630807,0.5831062670299727,0.5515463917525772,367,0.9425173439048563,0.5831062670299727,0.5232273838630807,0.5515463917525772
glove,poly,5,0.01,0.01,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
glove,poly,5,0.01,0.01,42,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0
