train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
0.9237453707753769,0.6739426431793039,0.7793153498899098,47004,0.33478015538868877,0.7468048024786987,0.4623130638055564,10328,0.6870683039140445,0.7468048024786987,0.33478015538868877,0.4623130638055564,0.32980896708689067,0.906617708420262,0.6046977624401647,0.7255000166950483,17966,0.338918365447268,0.7649159663865546,0.46971553892794937,4760,0.63825574232157,0.7649159663865546,0.338918365447268,0.46971553892794937,0.3012532220967115
