mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1162.6730043888092,16.1825168132782,670.323853135109,42.00515282154083,0.3845401188473625,"{0: 1, 1: 1}",0.028343478986616377,rbf,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.028343478986616377, 'kernel': 'rbf'}",0.15085205267234703,0.13632842757552285,0.14359024012393495,0.007261812548412086,9
1287.907690167427,19.015568137168884,624.9584324359894,40.41765522956848,0.7896910002727693,"{0: 1, 1: 1}",0.025601864044243652,rbf,"{'C': 0.7896910002727693, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.025601864044243652, 'kernel': 'rbf'}",0.20604182804027885,0.18783888458559256,0.19694035631293572,0.009101471727343144,8
1848.6436556577682,23.908511996269226,12479.062245965004,6.706365942955017,0.16599452033620266,"{0: 1, 1: 5}",0.05592488919658672,rbf,"{'C': 0.16599452033620266, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.05592488919658672, 'kernel': 'rbf'}",0.7426413632842758,0.737993803253292,0.7403175832687838,0.002323780015491883,3
1457.0141105651855,52.561970710754395,6244.71003818512,5417.056632041931,0.34370861113902185,"{0: 1, 1: 5}",0.012058449429580245,rbf,"{'C': 0.34370861113902185, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.012058449429580245, 'kernel': 'rbf'}",0.801704105344694,0.7920216886134779,0.796862896979086,0.004841208365608085,1
12650.372034668922,16.153226733207703,3098.9296144247055,3.2579485177993774,0.9799098521619943,"{0: 1, 1: 3}",0.031233911067827615,rbf,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'gamma': 0.031233911067827615, 'kernel': 'rbf'}",0.5939194422927963,0.5941130906274206,0.5940162664601084,9.682416731215948e-05,6
15009.558316349983,10.22400677204132,768.3043224811554,10.293442249298096,0.19182496720710063,"{0: 1, 1: 1}",0.07174815096277165,rbf,"{'C': 0.19182496720710063, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.07174815096277165, 'kernel': 'rbf'}",0.08113865220759102,0.07087529047250193,0.07600697134004647,0.005131680867544543,10
9635.257225036621,5393.2000143527985,726.9088605642319,11.524502635002136,0.6216531604882809,"{0: 1, 1: 1}",0.05319450186421158,rbf,"{'C': 0.6216531604882809, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.05319450186421158, 'kernel': 'rbf'}",0.203718048024787,0.20061967467079783,0.2021688613477924,0.0015491866769945795,7
3624.1287894248962,67.53233861923218,703.3784062862396,13.695602416992188,0.3012291401980419,"{0: 1, 1: 5}",0.04998609717152555,rbf,"{'C': 0.3012291401980419, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04998609717152555, 'kernel': 'rbf'}",0.7302478698683191,0.7184353214562355,0.7243415956622773,0.005906274206041839,4
909.8680357933044,12.266075611114502,595.3625777959824,18.009376645088196,0.05666566321361543,"{0: 1, 1: 5}",0.0556069984217036,rbf,"{'C': 0.05666566321361543, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.0556069984217036, 'kernel': 'rbf'}",0.7751742835011619,0.766266460108443,0.7707203718048025,0.004453911696359447,2
1199.2717443704605,9.44132673740387,310.52964997291565,18.897818088531494,0.7951759613930136,"{0: 1, 1: 5}",0.04824619912671628,rbf,"{'C': 0.7951759613930136, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04824619912671628, 'kernel': 'rbf'}",0.6434934159566228,0.6332300542215337,0.6383617350890782,0.0051316808675445635,5
