mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1706.2050737142563,19.536766171455383,1001.9582289457321,5.192087531089783,0.3845401188473625,"{0: 1, 1: 1}",5,0.0831993941811405,rbf,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.0831993941811405, 'kernel': 'rbf'}",0.22504173622704507,0.21859761224146632,0.2218196742342557,0.0032220619927893768,9
1165.2820883989334,7.024053692817688,930.3960294723511,18.42335057258606,0.6086584841970366,"{0: 1, 1: 5}",4,0.025599452033620268,rbf,"{'C': 0.6086584841970366, 'class_weight': {0: 1, 1: 5}, 'degree': 4, 'gamma': 0.025599452033620268, 'kernel': 'rbf'}",0.5274193548387097,0.5266491476315612,0.5270342512351355,0.0003851036035742439,3
520.2661063671112,2.6220176219940186,550.6836572885513,1.2370473146438599,0.06808361216819946,"{0: 1, 1: 1}",5,0.012058449429580245,rbf,"{'C': 0.06808361216819946, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.012058449429580245, 'kernel': 'rbf'}",0.006557377049180329,0.005788153579008296,0.006172765314094312,0.00038461173508601634,10
831.0858044624329,7.685757875442505,759.3617355823517,4.582027912139893,0.9799098521619943,"{0: 1, 1: 3}",4,0.010077876584101433,rbf,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'degree': 4, 'gamma': 0.010077876584101433, 'kernel': 'rbf'}",0.5377572448551029,0.5445061416792866,0.5411316932671948,0.003374448412091835,1
1923.7881927490234,42.70775818824768,729.951618552208,3.023401379585266,1.0022115592912175,"{0: 1, 1: 1}",4,0.062475643163223786,rbf,"{'C': 1.0022115592912175, 'class_weight': {0: 1, 1: 1}, 'degree': 4, 'gamma': 0.062475643163223786, 'kernel': 'rbf'}",0.3783316524996398,0.37554458321231476,0.3769381178559773,0.001393534643662514,6
1677.1517513990402,8.449799180030823,673.7875866889954,1.0771515369415283,0.4419450186421158,"{0: 1, 1: 1}",5,0.07118528947223794,rbf,"{'C': 0.4419450186421158, 'class_weight': {0: 1, 1: 1}, 'degree': 5, 'gamma': 0.07118528947223794, 'kernel': 'rbf'}",0.2591394370753801,0.2538851627678717,0.25651229992162594,0.0026271371537542054,7
1051.6905052661896,12.670069456100464,788.372520327568,0.3475087881088257,0.14949386065204184,"{0: 1, 1: 5}",4,0.01906064345328208,rbf,"{'C': 0.14949386065204184, 'class_weight': {0: 1, 1: 5}, 'degree': 4, 'gamma': 0.01906064345328208, 'kernel': 'rbf'}",0.5102581479884172,0.5052318741873568,0.5077450110878869,0.0025131369005301774,5
896.6955008506775,6.808744430541992,642.8785685300827,8.106082081794739,0.6283860093330873,"{0: 1, 1: 5}",3,0.014645041271999773,rbf,"{'C': 0.6283860093330873, 'class_weight': {0: 1, 1: 5}, 'degree': 3, 'gamma': 0.014645041271999773, 'kernel': 'rbf'}",0.5178752535496958,0.5155228239476859,0.5166990387486908,0.0011762148010049378,4
413.44794714450836,0.12622249126434326,275.56323397159576,16.631044268608093,0.6175448519014384,"{0: 1, 1: 1}",3,0.01650515929852795,rbf,"{'C': 0.6175448519014384, 'class_weight': {0: 1, 1: 1}, 'degree': 3, 'gamma': 0.01650515929852795, 'kernel': 'rbf'}",0.24567699836867865,0.22423328305681248,0.23495514071274556,0.010721857655933087,8
841.5662779808044,25.254775285720825,291.7029541730881,4.080821633338928,0.9588855372533333,"{0: 1, 1: 3}",4,0.04854165025399162,rbf,"{'C': 0.9588855372533333, 'class_weight': {0: 1, 1: 3}, 'degree': 4, 'gamma': 0.04854165025399162, 'kernel': 'rbf'}",0.5336339721909058,0.5326014952209709,0.5331177337059383,0.0005162384849674573,2
