train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
0.9511533638564055,0.6938983916262446,0.8024109723845255,47004,0.3755479362874875,0.8378195197521301,0.518625071173844,10328,0.719824879648364,0.8378195197521301,0.3755479362874875,0.518625071173844,0.41678883497175195,0.9298040850354314,0.6207837025492597,0.7445011848736692,17966,0.36511042773273694,0.823109243697479,0.5058421018655993,4760,0.6631611370236733,0.823109243697479,0.36511042773273694,0.5058421018655993,0.3618155220047693
