mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
197.5602478981018,2.183232307434082,197.1467136144638,2.3679028749465942,0.3845401188473625,"{0: 1, 1: 1}",0.028343478986616377,rbf,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.028343478986616377, 'kernel': 'rbf'}",0.00019364833462432224,0.00019364833462432224,0.00019364833462432224,0.0,10
198.58464789390564,3.023564100265503,180.0133409500122,0.9812266826629639,0.7896910002727693,"{0: 1, 1: 1}",0.025601864044243652,rbf,"{'C': 0.7896910002727693, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.025601864044243652, 'kernel': 'rbf'}",0.003292021688613478,0.002711076684740511,0.0030015491866769942,0.00029047250193648343,9
354.3488622903824,3.0994850397109985,1771.3106276988983,2.7866463661193848,0.16599452033620266,"{0: 1, 1: 5}",0.05592488919658672,rbf,"{'C': 0.16599452033620266, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.05592488919658672, 'kernel': 'rbf'}",0.7831138652207591,0.7885360185902401,0.7858249419054997,0.002711076684740521,3
373.87212347984314,4.564404487609863,1773.6481946706772,6.952858805656433,0.34370861113902185,"{0: 1, 1: 5}",0.012058449429580245,rbf,"{'C': 0.34370861113902185, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.012058449429580245, 'kernel': 'rbf'}",0.783694810224632,0.7823392718822618,0.7830170410534469,0.0006777691711851164,5
1643.1072225570679,1.7795562744140625,420.22620248794556,12.518118143081665,0.9799098521619943,"{0: 1, 1: 3}",0.031233911067827615,rbf,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'gamma': 0.031233911067827615, 'kernel': 'rbf'}",0.5821068938807126,0.5832687838884586,0.5826878388845855,0.0005809450038730124,6
1507.443339586258,4.872138261795044,256.21367359161377,6.076055526733398,0.19182496720710063,"{0: 1, 1: 1}",0.07174815096277165,rbf,"{'C': 0.19182496720710063, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.07174815096277165, 'kernel': 'rbf'}",0.0056158017041053445,0.004453911696359412,0.005034856700232378,0.0005809450038729664,8
247.4727692604065,9.589681148529053,513.8518490791321,21.786534547805786,0.6216531604882809,"{0: 1, 1: 1}",0.05319450186421158,rbf,"{'C': 0.6216531604882809, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.05319450186421158, 'kernel': 'rbf'}",0.02536793183578621,0.023625096824167312,0.02449651432997676,0.0008714175058094492,7
571.3601197004318,38.86906564235687,868.9542232751846,35.51104748249054,0.3012291401980419,"{0: 1, 1: 5}",0.04998609717152555,rbf,"{'C': 0.3012291401980419, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04998609717152555, 'kernel': 'rbf'}",0.7869868319132456,0.786599535243997,0.7867931835786213,0.00019364833462431896,2
793.5390732288361,25.667701721191406,907.7976953983307,136.61789679527283,0.05666566321361543,"{0: 1, 1: 5}",0.0556069984217036,rbf,"{'C': 0.05666566321361543, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.0556069984217036, 'kernel': 'rbf'}",0.784856700232378,0.7864058869093726,0.7856312935708754,0.0007745933384973314,4
919.1857175827026,74.59390187263489,684.2328003644943,25.976117968559265,0.7951759613930136,"{0: 1, 1: 5}",0.04824619912671628,rbf,"{'C': 0.7951759613930136, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04824619912671628, 'kernel': 'rbf'}",0.7877614252517429,0.7912470952749806,0.7895042602633617,0.0017428350116188707,1
