train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
0.985818422796554,0.15824185175729724,0.2727089405855286,47004,0.20529455480346276,0.9896398140975987,0.3400482408716627,10328,0.3080129770459778,0.9896398140975987,0.20529455480346276,0.3400482408716627,0.16811337095537615,0.9717041800643087,0.11792250360947439,0.21032118871141733,25627,0.2299700231639188,0.9871326217283228,0.3730349495786711,6839,0.3010226082671102,0.9871326217283228,0.2299700231639188,0.3730349495786711,0.1455572351260556
