vectorization,kernel,degree,C,gamma,random_state,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
w2v,poly,5,0.01,1.0,42,"{0: 1, 1: 1}",0.9991648318274998,1.0,0.9995822414644336,13160,1.0,0.9885892116182573,0.9942618675013042,964,0.9992211838006231,0.9885892116182573,1.0,0.9942618675013042,0.993862955026012,0.9662075298438935,0.9250923158079831,0.9452030183255479,5687,0.30049261083743845,0.4986376021798365,0.375,367,0.8992401717872481,0.4986376021798365,0.30049261083743845,0.375,0.3361678579790767
w2v,poly,5,0.01,1.0,44,"{0: 1, 1: 1}",0.9991648318274998,1.0,0.9995822414644336,13160,1.0,0.9885892116182573,0.9942618675013042,964,0.9992211838006231,0.9885892116182573,1.0,0.9942618675013042,0.993862955026012,0.9662075298438935,0.9250923158079831,0.9452030183255479,5687,0.30049261083743845,0.4986376021798365,0.375,367,0.8992401717872481,0.4986376021798365,0.30049261083743845,0.375,0.3361678579790767
w2v,poly,3,0.01,0.01,40,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.01,42,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.01,44,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.1,40,"{0: 1, 1: 3}",0.9538055433347998,0.9884498480243161,0.9708187178147623,13160,0.6872427983539094,0.34647302904564314,0.4606896551724138,964,0.9446332483715661,0.34647302904564314,0.6872427983539094,0.4606896551724138,0.46335920724564095,0.957381520627344,0.9875153859679972,0.9722150090885484,5687,0.6223404255319149,0.3188010899182561,0.42162162162162165,367,0.9469772051536175,0.3188010899182561,0.6223404255319149,0.42162162162162165,0.4214005025405457
w2v,poly,3,0.01,0.1,42,"{0: 1, 1: 3}",0.9538055433347998,0.9884498480243161,0.9708187178147623,13160,0.6872427983539094,0.34647302904564314,0.4606896551724138,964,0.9446332483715661,0.34647302904564314,0.6872427983539094,0.4606896551724138,0.46335920724564095,0.957381520627344,0.9875153859679972,0.9722150090885484,5687,0.6223404255319149,0.3188010899182561,0.42162162162162165,367,0.9469772051536175,0.3188010899182561,0.6223404255319149,0.42162162162162165,0.4214005025405457
w2v,poly,3,0.01,0.1,44,"{0: 1, 1: 3}",0.9538055433347998,0.9884498480243161,0.9708187178147623,13160,0.6872427983539094,0.34647302904564314,0.4606896551724138,964,0.9446332483715661,0.34647302904564314,0.6872427983539094,0.4606896551724138,0.46335920724564095,0.957381520627344,0.9875153859679972,0.9722150090885484,5687,0.6223404255319149,0.3188010899182561,0.42162162162162165,367,0.9469772051536175,0.3188010899182561,0.6223404255319149,0.42162162162162165,0.4214005025405457
w2v,poly,3,0.01,1.0,40,"{0: 1, 1: 3}",0.9959646718440688,0.9939969604863221,0.9949798433102609,13160,0.9202020202020202,0.9450207468879668,0.932446264073695,964,0.9906542056074766,0.9450207468879668,0.9202020202020202,0.932446264073695,0.9275218308685811,0.9712695277428622,0.9511165816775101,0.9610874200426439,5687,0.4268041237113402,0.5640326975476839,0.48591549295774644,367,0.9276511397423192,0.5640326975476839,0.4268041237113402,0.48591549295774644,0.4528436315387172
w2v,poly,3,0.01,1.0,42,"{0: 1, 1: 3}",0.9959646718440688,0.9939969604863221,0.9949798433102609,13160,0.9202020202020202,0.9450207468879668,0.932446264073695,964,0.9906542056074766,0.9450207468879668,0.9202020202020202,0.932446264073695,0.9275218308685811,0.9712695277428622,0.9511165816775101,0.9610874200426439,5687,0.4268041237113402,0.5640326975476839,0.48591549295774644,367,0.9276511397423192,0.5640326975476839,0.4268041237113402,0.48591549295774644,0.4528436315387172
w2v,poly,3,0.01,1.0,44,"{0: 1, 1: 3}",0.9959646718440688,0.9939969604863221,0.9949798433102609,13160,0.9202020202020202,0.9450207468879668,0.932446264073695,964,0.9906542056074766,0.9450207468879668,0.9202020202020202,0.932446264073695,0.9275218308685811,0.9712695277428622,0.9511165816775101,0.9610874200426439,5687,0.4268041237113402,0.5640326975476839,0.48591549295774644,367,0.9276511397423192,0.5640326975476839,0.4268041237113402,0.48591549295774644,0.4528436315387172
w2v,poly,4,0.01,0.01,40,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,4,0.01,0.01,42,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,4,0.01,0.01,44,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,4,0.01,0.1,40,"{0: 1, 1: 3}",0.9551014429063209,0.9908814589665653,0.972662514451945,13160,0.7452229299363057,0.36410788381742737,0.48919860627177697,964,0.948102520532427,0.36410788381742737,0.7452229299363057,0.48919860627177697,0.4986057449037425,0.9578426352619901,0.986812027430983,0.9721115537848606,5687,0.6153846153846154,0.32697547683923706,0.42704626334519574,367,0.9468120251073671,0.32697547683923706,0.6153846153846154,0.42704626334519574,0.42411265998562003
w2v,poly,4,0.01,0.1,42,"{0: 1, 1: 3}",0.9551014429063209,0.9908814589665653,0.972662514451945,13160,0.7452229299363057,0.36410788381742737,0.48919860627177697,964,0.948102520532427,0.36410788381742737,0.7452229299363057,0.48919860627177697,0.4986057449037425,0.9578426352619901,0.986812027430983,0.9721115537848606,5687,0.6153846153846154,0.32697547683923706,0.42704626334519574,367,0.9468120251073671,0.32697547683923706,0.6153846153846154,0.42704626334519574,0.42411265998562003
w2v,poly,4,0.01,0.1,44,"{0: 1, 1: 3}",0.9551014429063209,0.9908814589665653,0.972662514451945,13160,0.7452229299363057,0.36410788381742737,0.48919860627177697,964,0.948102520532427,0.36410788381742737,0.7452229299363057,0.48919860627177697,0.4986057449037425,0.9578426352619901,0.986812027430983,0.9721115537848606,5687,0.6153846153846154,0.32697547683923706,0.42704626334519574,367,0.9468120251073671,0.32697547683923706,0.6153846153846154,0.42704626334519574,0.42411265998562003
w2v,poly,4,0.01,1.0,40,"{0: 1, 1: 3}",0.9990126082333283,0.999468085106383,0.9992402947656309,13160,0.9926931106471816,0.9865145228215768,0.9895941727367326,964,0.9985839705465873,0.9865145228215768,0.9926931106471816,0.9895941727367326,0.9888400229556231,0.9664976457805143,0.9384561280112538,0.9522704969221162,5687,0.34210526315789475,0.49591280653950953,0.40489432703003336,367,0.9116286752560291,0.49591280653950953,0.34210526315789475,0.40489432703003336,0.36612500154297434
w2v,poly,4,0.01,1.0,42,"{0: 1, 1: 3}",0.9990126082333283,0.999468085106383,0.9992402947656309,13160,0.9926931106471816,0.9865145228215768,0.9895941727367326,964,0.9985839705465873,0.9865145228215768,0.9926931106471816,0.9895941727367326,0.9888400229556231,0.9664976457805143,0.9384561280112538,0.9522704969221162,5687,0.34210526315789475,0.49591280653950953,0.40489432703003336,367,0.9116286752560291,0.49591280653950953,0.34210526315789475,0.40489432703003336,0.36612500154297434
w2v,poly,4,0.01,1.0,44,"{0: 1, 1: 3}",0.9990126082333283,0.999468085106383,0.9992402947656309,13160,0.9926931106471816,0.9865145228215768,0.9895941727367326,964,0.9985839705465873,0.9865145228215768,0.9926931106471816,0.9895941727367326,0.9888400229556231,0.9664976457805143,0.9384561280112538,0.9522704969221162,5687,0.34210526315789475,0.49591280653950953,0.40489432703003336,367,0.9116286752560291,0.49591280653950953,0.34210526315789475,0.40489432703003336,0.36612500154297434
w2v,poly,5,0.01,0.01,40,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,5,0.01,0.01,42,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,5,0.01,0.01,44,"{0: 1, 1: 3}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,5,0.01,0.1,40,"{0: 1, 1: 3}",0.9576525752802403,0.9932370820668693,0.9751202954231787,13160,0.8126315789473684,0.4004149377593361,0.5364836692147325,964,0.9527754177286888,0.4004149377593361,0.8126315789473684,0.5364836692147325,0.5506577096089897,0.9579199452617174,0.9847019518199402,0.9711263331310154,5687,0.5817307692307693,0.329700272479564,0.42086956521739133,367,0.9449950445986125,0.329700272479564,0.5817307692307693,0.42086956521739133,0.4119070101142423
w2v,poly,5,0.01,0.1,42,"{0: 1, 1: 3}",0.9576525752802403,0.9932370820668693,0.9751202954231787,13160,0.8126315789473684,0.4004149377593361,0.5364836692147325,964,0.9527754177286888,0.4004149377593361,0.8126315789473684,0.5364836692147325,0.5506577096089897,0.9579199452617174,0.9847019518199402,0.9711263331310154,5687,0.5817307692307693,0.329700272479564,0.42086956521739133,367,0.9449950445986125,0.329700272479564,0.5817307692307693,0.42086956521739133,0.4119070101142423
w2v,poly,5,0.01,0.1,44,"{0: 1, 1: 3}",0.9576525752802403,0.9932370820668693,0.9751202954231787,13160,0.8126315789473684,0.4004149377593361,0.5364836692147325,964,0.9527754177286888,0.4004149377593361,0.8126315789473684,0.5364836692147325,0.5506577096089897,0.9579199452617174,0.9847019518199402,0.9711263331310154,5687,0.5817307692307693,0.329700272479564,0.42086956521739133,367,0.9449950445986125,0.329700272479564,0.5817307692307693,0.42086956521739133,0.4119070101142423
w2v,poly,5,0.01,1.0,40,"{0: 1, 1: 3}",0.9995442807230746,1.0,0.9997720884296892,13160,1.0,0.9937759336099585,0.9968782518210197,964,0.9995751911639762,0.9937759336099585,1.0,0.9968782518210197,0.9966559339912986,0.965207837392419,0.9268507121505187,0.9456404736275565,5687,0.2984822934232715,0.4822888283378747,0.36874999999999997,367,0.8999008919722498,0.4822888283378747,0.2984822934232715,0.36874999999999997,0.32846013297393634
w2v,poly,5,0.01,1.0,42,"{0: 1, 1: 3}",0.9995442807230746,1.0,0.9997720884296892,13160,1.0,0.9937759336099585,0.9968782518210197,964,0.9995751911639762,0.9937759336099585,1.0,0.9968782518210197,0.9966559339912986,0.965207837392419,0.9268507121505187,0.9456404736275565,5687,0.2984822934232715,0.4822888283378747,0.36874999999999997,367,0.8999008919722498,0.4822888283378747,0.2984822934232715,0.36874999999999997,0.32846013297393634
w2v,poly,5,0.01,1.0,44,"{0: 1, 1: 3}",0.9995442807230746,1.0,0.9997720884296892,13160,1.0,0.9937759336099585,0.9968782518210197,964,0.9995751911639762,0.9937759336099585,1.0,0.9968782518210197,0.9966559339912986,0.965207837392419,0.9268507121505187,0.9456404736275565,5687,0.2984822934232715,0.4822888283378747,0.36874999999999997,367,0.8999008919722498,0.4822888283378747,0.2984822934232715,0.36874999999999997,0.32846013297393634
w2v,poly,3,0.01,0.01,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.01,42,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.01,44,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
w2v,poly,3,0.01,0.1,40,"{0: 1, 1: 5}",0.9637981748246474,0.971048632218845,0.9674098186910934,13160,0.5595375722543353,0.5020746887966805,0.5292509568069984,964,0.9390399320305862,0.5020746887966805,0.5595375722543353,0.5292509568069984,0.49759657018929443,0.9661522272886707,0.9687005451028662,0.9674247080516288,5687,0.4943181818181818,0.47411444141689374,0.4840055632823366,367,0.9387182028410967,0.47411444141689374,0.4943181818181818,0.4840055632823366,0.45155641729622137
w2v,poly,3,0.01,0.1,42,"{0: 1, 1: 5}",0.9637981748246474,0.971048632218845,0.9674098186910934,13160,0.5595375722543353,0.5020746887966805,0.5292509568069984,964,0.9390399320305862,0.5020746887966805,0.5595375722543353,0.5292509568069984,0.49759657018929443,0.9661522272886707,0.9687005451028662,0.9674247080516288,5687,0.4943181818181818,0.47411444141689374,0.4840055632823366,367,0.9387182028410967,0.47411444141689374,0.4943181818181818,0.4840055632823366,0.45155641729622137
w2v,poly,3,0.01,0.1,44,"{0: 1, 1: 5}",0.9637981748246474,0.971048632218845,0.9674098186910934,13160,0.5595375722543353,0.5020746887966805,0.5292509568069984,964,0.9390399320305862,0.5020746887966805,0.5595375722543353,0.5292509568069984,0.49759657018929443,0.9661522272886707,0.9687005451028662,0.9674247080516288,5687,0.4943181818181818,0.47411444141689374,0.4840055632823366,367,0.9387182028410967,0.47411444141689374,0.4943181818181818,0.4840055632823366,0.45155641729622137
w2v,poly,3,0.01,1.0,40,"{0: 1, 1: 5}",0.9996150292577765,0.9865501519756839,0.99303962062108,13160,0.8441901408450704,0.9948132780082988,0.9133333333333332,964,0.987114131973945,0.9948132780082988,0.8441901408450704,0.9133333333333332,0.9099887559581974,0.9723177130450515,0.9449621944786355,0.9584448011414303,5687,0.4060721062618596,0.5831062670299727,0.47874720357941836,367,0.9230260984473075,0.5831062670299727,0.4060721062618596,0.47874720357941836,0.4470075276009576
w2v,poly,3,0.01,1.0,42,"{0: 1, 1: 5}",0.9996150292577765,0.9865501519756839,0.99303962062108,13160,0.8441901408450704,0.9948132780082988,0.9133333333333332,964,0.987114131973945,0.9948132780082988,0.8441901408450704,0.9133333333333332,0.9099887559581974,0.9723177130450515,0.9449621944786355,0.9584448011414303,5687,0.4060721062618596,0.5831062670299727,0.47874720357941836,367,0.9230260984473075,0.5831062670299727,0.4060721062618596,0.47874720357941836,0.4470075276009576
w2v,poly,3,0.01,1.0,44,"{0: 1, 1: 5}",0.9996150292577765,0.9865501519756839,0.99303962062108,13160,0.8441901408450704,0.9948132780082988,0.9133333333333332,964,0.987114131973945,0.9948132780082988,0.8441901408450704,0.9133333333333332,0.9099887559581974,0.9723177130450515,0.9449621944786355,0.9584448011414303,5687,0.4060721062618596,0.5831062670299727,0.47874720357941836,367,0.9230260984473075,0.5831062670299727,0.4060721062618596,0.47874720357941836,0.4470075276009576
w2v,poly,4,0.01,0.01,40,"{0: 1, 1: 5}",0.9317473803455112,1.0,0.9646679372526022,13160,0.0,0.0,0.0,964,0.9317473803455112,0.0,0.0,0.0,0.0,0.9393789230260985,1.0,0.9687420151605485,5687,0.0,0.0,0.0,367,0.9393789230260985,0.0,0.0,0.0,0.0
