mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
319.3821350336075,1.3537358045578003,135.8379044532776,5.846166133880615,0.3845401188473625,"{0: 1, 1: 1}",0.028343478986616377,linear,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.028343478986616377, 'kernel': 'linear'}",0.18745158791634392,0.1890007745933385,0.1882261812548412,0.0007745933384972897,9
345.59492909908295,7.533291220664978,133.61857533454895,1.2737548351287842,0.7896910002727693,"{0: 1, 1: 1}",0.025601864044243652,linear,"{'C': 0.7896910002727693, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.025601864044243652, 'kernel': 'linear'}",0.2393493415956623,0.23063516653756777,0.23499225406661503,0.00435708752904726,7
397.8879759311676,9.48950982093811,225.5145845413208,10.537222385406494,0.16599452033620266,"{0: 1, 1: 5}",0.05592488919658672,linear,"{'C': 0.16599452033620266, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.05592488919658672, 'kernel': 'linear'}",0.7166924864446166,0.7116576297443842,0.7141750580945003,0.002517428350116202,2
423.89332485198975,19.483870029449463,208.84745967388153,9.716163516044617,0.34370861113902185,"{0: 1, 1: 5}",0.012058449429580245,linear,"{'C': 0.34370861113902185, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.012058449429580245, 'kernel': 'linear'}",0.7137877614252517,0.7104957397366383,0.712141750580945,0.0016460108443067112,3
430.2684985399246,11.141487717628479,143.22580695152283,2.9748587608337402,0.9799098521619943,"{0: 1, 1: 3}",0.031233911067827615,linear,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'gamma': 0.031233911067827615, 'kernel': 'linear'}",0.5848179705654531,0.5792021688613478,0.5820100697134005,0.0028079008520526805,6
281.21277260780334,7.561642408370972,127.5789133310318,5.340107321739197,0.19182496720710063,"{0: 1, 1: 1}",0.07174815096277165,linear,"{'C': 0.19182496720710063, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.07174815096277165, 'kernel': 'linear'}",0.14872192099147946,0.15433772269558482,0.15152982184353214,0.0028079008520526805,10
281.2724850177765,0.6281371116638184,112.04178857803345,2.2890021800994873,0.6216531604882809,"{0: 1, 1: 1}",0.05319450186421158,linear,"{'C': 0.6216531604882809, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.05319450186421158, 'kernel': 'linear'}",0.21572424477149496,0.21223857474825716,0.21398140975987606,0.0017428350116188984,8
378.68419313430786,3.9355080127716064,179.90784537792206,0.001086592674255371,0.3012291401980419,"{0: 1, 1: 5}",0.04998609717152555,linear,"{'C': 0.3012291401980419, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04998609717152555, 'kernel': 'linear'}",0.7180480247869868,0.7122385747482571,0.7151432997676219,0.00290472501936484,1
315.2575796842575,2.8592609167099,155.63535857200623,1.0472800731658936,0.05666566321361543,"{0: 1, 1: 5}",0.0556069984217036,linear,"{'C': 0.05666566321361543, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.0556069984217036, 'kernel': 'linear'}",0.6953911696359412,0.6950038729666925,0.6951975213013168,0.00019364833462431896,4
335.5762939453125,1.0669047832489014,84.40166699886322,1.526833415031433,0.7951759613930136,"{0: 1, 1: 5}",0.04824619912671628,linear,"{'C': 0.7951759613930136, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04824619912671628, 'kernel': 'linear'}",0.6878388845855926,0.6845468628969791,0.6861928737412859,0.0016460108443067667,5
