mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
188.32614648342133,8.060083270072937,121.11649203300476,3.4262807369232178,0.3845401188473625,"{0: 1, 1: 1}",0.028343478986616377,rbf,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.028343478986616377, 'kernel': 'rbf'}",0.005018336228527312,0.0057859209257473485,0.00540212857713733,0.00038379234861001844,10
241.77493155002594,1.0315886735916138,117.85145056247711,2.5855146646499634,0.7896910002727693,"{0: 1, 1: 1}",0.025601864044243652,rbf,"{'C': 0.7896910002727693, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.025601864044243652, 'kernel': 'rbf'}",0.0643720930232558,0.06288372093023256,0.06362790697674418,0.0007441860465116218,8
345.03481340408325,2.0657730102539062,245.38586819171906,0.45559895038604736,0.16599452033620266,"{0: 1, 1: 5}",0.05592488919658672,rbf,"{'C': 0.16599452033620266, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.05592488919658672, 'kernel': 'rbf'}",0.5011847490486107,0.50535423019644,0.5032694896225254,0.0020847405739146674,3
361.7172898054123,0.9675606489181519,260.02592849731445,2.0307958126068115,0.34370861113902185,"{0: 1, 1: 5}",0.012058449429580245,rbf,"{'C': 0.34370861113902185, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.012058449429580245, 'kernel': 'rbf'}",0.41769755668060754,0.39662239711428104,0.4071599768974443,0.010537579783163248,5
258.88648521900177,1.174692988395691,1082.8878606557846,6.7531925439834595,0.9799098521619943,"{0: 1, 1: 3}",0.031233911067827615,rbf,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'gamma': 0.031233911067827615, 'kernel': 'rbf'}",0.47154835103409726,0.47302999201733376,0.4722891715257155,0.0007408204916182491,4
180.32993257045746,12.691038250923157,569.2037241458893,447.98949933052063,0.19182496720710063,"{0: 1, 1: 1}",0.07174815096277165,rbf,"{'C': 0.19182496720710063, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.07174815096277165, 'kernel': 'rbf'}",0.014965464313123561,0.011904761904761906,0.013435113108942734,0.0015303512041808277,9
1130.9058505296707,23.329509139060974,123.29147851467133,2.094237208366394,0.6216531604882809,"{0: 1, 1: 1}",0.05319450186421158,rbf,"{'C': 0.6216531604882809, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.05319450186421158, 'kernel': 'rbf'}",0.14368932038834953,0.14490699734278123,0.14429815886556538,0.0006088384772158506,7
1236.4667655229568,0.8356479406356812,222.89251971244812,0.27741050720214844,0.3012291401980419,"{0: 1, 1: 5}",0.04998609717152555,rbf,"{'C': 0.3012291401980419, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04998609717152555, 'kernel': 'rbf'}",0.511457646972692,0.5157825031270693,0.5136200750498807,0.0021624280771886384,2
813.7560510635376,445.68564105033875,223.3376214504242,9.180310487747192,0.05666566321361543,"{0: 1, 1: 5}",0.0556069984217036,rbf,"{'C': 0.05666566321361543, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.0556069984217036, 'kernel': 'rbf'}",0.33043141806925896,0.32498577120091066,0.32770859463508484,0.002722823434174154,6
285.6990633010864,2.6399991512298584,189.20314514636993,4.872592329978943,0.7951759613930136,"{0: 1, 1: 5}",0.04824619912671628,rbf,"{'C': 0.7951759613930136, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04824619912671628, 'kernel': 'rbf'}",0.5207656193571687,0.5261082304827285,0.5234369249199486,0.002671305562779891,1
