train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,train_mcc,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1,test_mcc
0.9427596841269099,0.42924006467534676,0.5898983992398217,47004,0.25334669227129775,0.8813903950426026,0.39356665729912016,10328,0.5106921091188167,0.8813903950426026,0.25334669227129775,0.39356665729912016,0.24681291265692826,0.9256445047489824,0.3797172436825114,0.538522260814651,17966,0.2742901797343058,0.8848739495798319,0.41877112746072775,4760,0.4855231892986007,0.8848739495798319,0.2742901797343058,0.41877112746072775,0.23000207986442936
