vectorization,kernel,degree,C,gamma,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1
w2v,linear,X,1,0.1,"{0: 1, 1: 3}",0.9437114349481424,0.8533313548004154,0.8962486168040771,33695,0.601804850535815,0.8132621951219512,0.6917341977309562,9184,0.8447491779192612,0.8132621951219512,0.601804850535815,0.6917341977309562,0.8911327057394474,0.8118127118057957,0.8496254207231009,14459,0.47733384556281216,0.6340903291656035,0.5446575342465754,3919,0.7739144629448254,0.6340903291656035,0.47733384556281216,0.5446575342465754
w2v,linear,X,1,1.0,"{0: 1, 1: 3}",0.9437114349481424,0.8533313548004154,0.8962486168040771,33695,0.601804850535815,0.8132621951219512,0.6917341977309562,9184,0.8447491779192612,0.8132621951219512,0.601804850535815,0.6917341977309562,0.8911327057394474,0.8118127118057957,0.8496254207231009,14459,0.47733384556281216,0.6340903291656035,0.5446575342465754,3919,0.7739144629448254,0.6340903291656035,0.47733384556281216,0.5446575342465754
w2v,linear,X,1,0.01,"{0: 1, 1: 3}",0.9437114349481424,0.8533313548004154,0.8962486168040771,33695,0.601804850535815,0.8132621951219512,0.6917341977309562,9184,0.8447491779192612,0.8132621951219512,0.601804850535815,0.6917341977309562,0.8911327057394474,0.8118127118057957,0.8496254207231009,14459,0.47733384556281216,0.6340903291656035,0.5446575342465754,3919,0.7739144629448254,0.6340903291656035,0.47733384556281216,0.5446575342465754
