vectorization,kernel,degree,C,gamma,class_weight,train_accuracy,train_recall,train_precision,train_f1,test_accuracy,test_recall,test_precision,test_f1
w2v,linear,X,0.01,1.0,"{0: 1, 1: 3}",0.9369158878504673,0.4948132780082988,0.5414301929625426,0.5170731707317074,0.9405351833498513,0.46866485013623976,0.5103857566765578,0.48863636363636365
w2v,linear,X,0.01,1.0,"{0: 1, 1: 3}",0.9369158878504673,0.4948132780082988,0.5414301929625426,0.5170731707317074,0.9405351833498513,0.46866485013623976,0.5103857566765578,0.48863636363636365
w2v,linear,X,0.01,1.0,"{0: 1, 1: 3}",0.9369158878504673,0.4948132780082988,0.5414301929625426,0.5170731707317074,0.9405351833498513,0.46866485013623976,0.5103857566765578,0.48863636363636365
w2v,linear,X,0.01,0.01,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,0.01,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,0.01,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,0.1,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,0.1,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,0.1,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,1.0,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,1.0,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.01,1.0,"{0: 1, 1: 5}",0.9180826961200793,0.6483402489626556,0.4331254331254331,0.519318653926049,0.9230260984473075,0.6267029972752044,0.41144901610017887,0.4967602591792657
w2v,linear,X,0.1,0.01,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.01,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.01,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.1,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.1,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.1,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
