vectorization,kernel,degree,C,gamma,class_weight,train_precision_0,train_recall_0,train_f1_0,train_support_0,train_precision_1,train_recall_1,train_f1_1,train_support_1,train_accuracy,train_recall,train_precision,train_f1,test_precision_0,test_recall_0,test_f1_0,test_support_0,test_precision_1,test_recall_1,test_f1_1,test_support_1,test_accuracy,test_recall,test_precision,test_f1
w2v,sigmoid,X,1.0,1.0,"{0: 1, 1: 3}",0.8970126582278481,0.7886630063807687,0.8393556538218573,33695,0.4627282329862683,0.6677918118466899,0.5466619128264552,9184,0.7627743184309336,0.6677918118466899,0.4627282329862683,0.5466619128264552,0.8952208772205628,0.7876754962307213,0.83801184651043,14459,0.4572135785007072,0.6598622097473845,0.5401566579634465,3919,0.7604200674719773,0.6598622097473845,0.4572135785007072,0.5401566579634465
w2v,sigmoid,X,1.0,0.1,"{0: 1, 1: 5}",0.9478488122635254,0.7211752485531978,0.8191195307759725,33695,0.45510961605382205,0.854420731707317,0.5938848104139862,9184,0.7497143123673593,0.854420731707317,0.45510961605382205,0.5938848104139862,0.9190290734534915,0.701777439656961,0.795843137254902,14459,0.4122938530734633,0.7718805817810666,0.5374911158493249,3919,0.716726520840135,0.7718805817810666,0.4122938530734633,0.5374911158493249
w2v,sigmoid,X,0.1,1.0,"{0: 1, 1: 5}",0.9366673255584107,0.7031607063362517,0.8032886929988132,33695,0.4311874431301183,0.8255662020905923,0.5664973102211596,9184,0.7293780172112223,0.8255662020905923,0.4311874431301183,0.5664973102211596,0.920032976092333,0.6946538488138876,0.7916141235813369,14459,0.40825626591609704,0.7772390916050013,0.5353251318101934,3919,0.7122646642724997,0.7772390916050013,0.40825626591609704,0.5353251318101934
