mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
91.36774528026581,1.5298899412155151,38.125128626823425,0.1107093095779419,0.3845401188473625,"{0: 1, 1: 1}",0.028343478986616377,rbf,"{'C': 0.3845401188473625, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.028343478986616377, 'kernel': 'rbf'}",0.007724990343762071,0.004647560030983734,0.0061862751873729025,0.0015387151563891685,10
97.35742831230164,3.1989669799804688,38.09316599369049,0.031079411506652832,0.7896910002727693,"{0: 1, 1: 1}",0.025601864044243652,rbf,"{'C': 0.7896910002727693, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.025601864044243652, 'kernel': 'rbf'}",0.06593406593406594,0.05767790262172284,0.06180598427789439,0.004128081656171546,8
144.54073536396027,0.5618413686752319,80.3330442905426,0.5734179019927979,0.16599452033620266,"{0: 1, 1: 5}",0.05592488919658672,rbf,"{'C': 0.16599452033620266, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.05592488919658672, 'kernel': 'rbf'}",0.49759930161501537,0.5005981282105412,0.49909871491277824,0.0014994132977629027,3
151.64288556575775,0.32782161235809326,83.28219962120056,0.07474827766418457,0.34370861113902185,"{0: 1, 1: 5}",0.012058449429580245,rbf,"{'C': 0.34370861113902185, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.012058449429580245, 'kernel': 'rbf'}",0.42080696557605135,0.40105806776672126,0.4109325166713863,0.009874448904665045,5
111.79583942890167,0.10879242420196533,58.198614716529846,0.18924009799957275,0.9799098521619943,"{0: 1, 1: 3}",0.031233911067827615,rbf,"{'C': 0.9799098521619943, 'class_weight': {0: 1, 1: 3}, 'gamma': 0.031233911067827615, 'kernel': 'rbf'}",0.4622738135882554,0.4790996784565916,0.47068674602242355,0.008412932434168102,4
81.71075308322906,1.18751060962677,38.942166686058044,0.20821917057037354,0.19182496720710063,"{0: 1, 1: 1}",0.07174815096277165,rbf,"{'C': 0.19182496720710063, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.07174815096277165, 'kernel': 'rbf'}",0.01727447216890595,0.010418676442214935,0.013846574305560442,0.003427897863345508,9
84.89348268508911,2.4852170944213867,38.80229067802429,0.283764123916626,0.6216531604882809,"{0: 1, 1: 1}",0.05319450186421158,rbf,"{'C': 0.6216531604882809, 'class_weight': {0: 1, 1: 1}, 'gamma': 0.05319450186421158, 'kernel': 'rbf'}",0.13671875,0.1379925120342307,0.13735563101711534,0.0006368810171153566,7
144.66294634342194,0.13518059253692627,75.55607986450195,0.07526659965515137,0.3012291401980419,"{0: 1, 1: 5}",0.04998609717152555,rbf,"{'C': 0.3012291401980419, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04998609717152555, 'kernel': 'rbf'}",0.5051081730769231,0.5086106246351431,0.506859398856033,0.0017512257791099661,2
160.67299449443817,0.35296761989593506,82.88109612464905,0.18586492538452148,0.05666566321361543,"{0: 1, 1: 5}",0.0556069984217036,rbf,"{'C': 0.05666566321361543, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.0556069984217036, 'kernel': 'rbf'}",0.3296441670420179,0.32494279176201374,0.3272934794020158,0.0023506876400020693,6
124.80830001831055,1.648301601409912,67.45914793014526,0.13265657424926758,0.7951759613930136,"{0: 1, 1: 5}",0.04824619912671628,rbf,"{'C': 0.7951759613930136, 'class_weight': {0: 1, 1: 5}, 'gamma': 0.04824619912671628, 'kernel': 'rbf'}",0.5165349721978344,0.5207864760937386,0.5186607241457866,0.0021257519479521148,1
